0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.545382 -0.644198 -0.438036 -0.411216 -0.595142 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.519900 -0.341724 -0.428764 -0.313095 -0.391834 -0.491876 -0.417932 -0.590542 -0.452719 -0.586435 -0.329990 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.505571 -0.652121 -0.608411 -0.382606 -0.581524 -0.544831 -0.218742 -0.589423 -0.407160 -0.447801 -0.509670 -0.441829 -0.589678 -0.464300 -0.324388 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 -0.443039 -0.341549 -0.419323 -0.436969 -0.352255 -0.204766 -0.334592 -0.487473 -0.433463 -0.431753 -0.446694 -0.481296 -0.335074 -0.509622 -0.365549 -0.334523 -0.159376 -0.370691 -0.265466 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 -0.558030 -0.459081 -0.318630 -0.365413 -0.470673 -0.494448 -0.476128 -0.380626 -0.451252 -0.433763 -0.252715 -0.565304 -0.386254 -0.525347 0.000000 -0.388546 -0.420683 -0.574532 -0.626907 -0.532932 -0.319191 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 -0.446339 -0.917814 -0.370745 -0.427547 -0.485091 -0.445998 -0.401723 -0.364534 -0.261825 -0.415092 -0.324984 -0.419837 -0.398511 -0.459289 -0.416826 -0.343088 -0.440188 -0.309386 -0.335570 -0.612387 -0.276922 -0.405992 -0.109036 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 -0.032534 -0.370745 -0.478104 -0.373563 -0.332076 -0.513147 -0.345389 -0.366151 -0.383254 -0.340947 -0.451931 -0.344194 -0.343171 -0.324139 -0.242467 -0.271585 -0.436792 -0.399501 -0.413153 -0.415661 -0.359077 -0.298776 -0.272114 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 -0.431914 -0.446143 -0.446605 -0.306124 -0.529607 -0.486374 -0.378795 -0.343839 -0.491771 -0.484997 -0.464636 -0.468682 -0.319253 -0.390549 -0.316253 -0.331751 -0.491775 -0.522662 -0.467983 -0.490115 -0.444544 -0.445642 -0.487396 -0.336787 0.054560 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 -0.475802 -0.527765 -0.518627 -0.410000 -0.304711 -0.440916 -0.271122 -0.345740 -0.609367 -0.266314 -0.387601 -0.311914 -0.337009 -0.538373 -0.522727 -0.518949 -0.358715 -0.520493 -0.574773 -0.281990 0.000000 -0.419021 -0.300696 -0.494695 -0.131502 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 -0.453231 -0.341484 -0.539592 -0.339995 -0.239545 -0.327287 -0.922409 -0.360787 -0.333225 -0.232585 -0.305199 -0.497197 -0.358875 -0.307772 -0.410655 -0.309317 -0.314090 -0.295356 -0.282618 -0.306938 -0.304793 -0.310902 -0.325564 -0.103956 -0.245575 -0.516709 -0.084659 0.000000 0.000000 0.000000 0.000000 
0.000000 -0.514060 -0.702235 -1.140655 -0.451671 -0.375603 -0.450371 -0.268280 -0.372592 -0.405659 -0.268316 -0.345576 -0.326111 -0.217223 -0.475713 -0.428973 -0.325894 -0.467470 0.000000 -0.508744 -0.519075 -0.527801 -0.438802 -0.501271 -0.492882 -0.334941 -0.431834 -0.052902 0.000000 0.000000 0.000000 0.000000 
0.000000 -0.543044 -0.083204 -0.382380 -0.398486 -0.429408 -0.468762 -0.341492 -0.363073 -0.261485 -0.218651 -0.117402 -0.053341 -0.229762 -0.273175 -0.373108 -0.335154 -0.311885 -0.352162 -0.306468 -0.146254 -0.364210 -0.386288 -0.531987 -0.466541 -0.460926 -0.110678 -0.210132 0.000000 0.000000 0.000000 0.000000 
-0.445554 -0.420051 -0.310183 -0.372153 -0.326472 -0.295761 -0.204547 -0.265076 -0.222317 -0.330798 -0.325417 -0.205998 0.000000 0.000000 0.000000 0.000000 0.000000 -0.298629 -0.336935 -0.430939 -0.408151 -0.370750 -0.368345 -0.378994 -0.358699 -0.427675 -0.393095 -0.364430 -0.008914 0.000000 0.000000 0.000000 
-0.341312 -0.348285 -0.330170 -0.393233 -0.422612 -0.478333 -0.477292 -0.374075 -0.391253 -0.341053 -0.288575 -0.162950 0.000000 0.000000 0.000000 0.000000 0.000000 -0.259375 -0.381323 -0.385757 -0.376715 -0.419551 -0.557192 -0.478111 -0.459411 -0.421694 -0.494196 -0.308029 -0.039227 0.000000 0.000000 0.000000 
-0.425910 -0.475218 -0.497177 -0.487072 -0.431012 -0.395540 -0.388135 -0.311465 -0.362403 -0.472467 -0.349303 -0.254542 0.000000 0.000000 0.000000 0.000000 0.000000 -0.324454 -0.411370 -0.407783 -0.434363 -0.377377 -0.412926 -0.489142 -0.395137 -0.481814 -0.462352 -0.388276 -0.253038 0.000000 0.000000 0.000000 
-0.442218 -0.376738 -0.490820 -0.405557 -0.474401 -0.252198 -0.323322 -0.306219 -0.311294 -0.186354 -0.209691 0.026459 0.000000 0.000000 0.000000 0.000000 0.000000 -0.292588 -0.352248 -0.369183 -0.394807 -0.219568 -0.474792 -0.390632 -0.317107 -0.335989 -0.325179 -0.306622 0.024359 0.000000 0.000000 0.000000 
-0.339710 -0.414951 -0.424426 -0.354638 -0.376293 -0.433179 -0.383186 -0.211875 -0.343981 -0.292368 -0.410443 -0.210943 0.000000 0.000000 0.000000 0.000000 0.000000 -0.280831 -0.498557 -0.419978 -0.364427 -0.238134 -0.186957 -0.376457 -0.175120 -0.406524 -0.536181 -0.313677 -0.101263 0.000000 0.000000 0.000000 
0.000000 -0.534710 -0.469806 -0.440102 -0.451894 -0.410958 -0.316444 -0.257597 -0.281431 -0.336241 -0.304484 -0.398724 -0.361880 -0.308683 -0.438943 -0.303652 -0.272747 -0.303047 -0.310755 -0.351221 -0.545426 -0.660660 -0.534887 -0.511426 -0.463406 -0.382865 -0.452799 -0.137057 0.000000 0.000000 0.000000 0.000000 
0.000000 -0.378934 -0.431934 -0.433575 -0.394313 -0.334640 -0.389192 -0.317011 -0.323071 -0.316594 -0.284133 -0.299056 -0.349176 -0.317898 -0.385036 -0.389409 -0.377516 -0.386539 -0.410635 -0.313522 -0.270129 -0.417288 -0.354191 -0.321272 -0.334476 -0.322619 -0.316007 -0.043133 0.000000 0.000000 0.000000 0.000000 
0.000000 -0.345236 -0.442401 -0.388642 -0.397161 0.000000 -0.310915 -0.382684 -0.415104 -0.331550 -0.366993 -0.386592 -0.358681 -0.444823 -0.209580 -0.249629 -0.318166 -0.368811 -0.362612 -0.238034 -0.254670 -0.298606 -0.391862 -0.328486 -0.442407 -0.570065 -0.451163 0.244416 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 -0.347958 -0.298372 -0.367999 -0.387879 -0.357323 -0.309975 -0.367580 -0.334696 -0.247341 -0.384013 -0.381850 -0.399289 -0.350354 -0.471359 -0.386789 -0.434310 -0.293102 -0.274026 -0.301481 -0.632965 -0.366429 -0.279149 -0.408992 -0.241351 -0.084340 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 -0.446578 -0.374360 -0.364432 -0.396441 -0.393804 -0.346766 -0.341352 -0.400313 -0.450522 -0.308068 -0.280358 -0.369290 -0.359868 -0.362058 -0.212571 -0.315447 -0.402138 -0.331279 -0.399384 -0.431663 -0.567400 -0.397348 -0.263219 -0.225123 0.091114 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 -0.440441 -0.505227 -0.385814 -0.340192 -0.563655 -0.501307 -0.416354 -0.412741 -0.368020 -0.055488 -0.246732 -0.208531 -0.416099 -0.691892 -0.528387 -0.522452 -0.552800 -0.461272 -1.486317 -0.505884 -0.380223 -0.500444 -0.240407 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 -0.230799 -0.445701 -0.375207 -0.326896 -0.296661 -0.382653 -0.349781 -0.287853 -0.250902 -0.281332 -0.301967 -0.187923 -0.478927 -0.532660 -0.462613 -0.425293 -0.417402 -0.397422 -0.437201 -0.440464 -0.521602 -0.193534 -0.296735 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 -0.417641 -0.356280 -0.352592 -0.385586 -0.429031 -0.454352 -0.416014 -0.435672 -0.459923 -0.328759 -0.317995 -0.380258 -0.563389 -0.408187 -0.322264 -0.337887 -0.367493 -0.345702 -0.359628 -0.330790 -0.260885 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 -0.346093 -0.455448 -0.320006 -0.402402 -0.321723 -0.382218 -0.326852 -0.488713 -0.467988 -0.383766 -0.481832 -0.556975 -0.473432 -0.518613 -0.515220 -0.518140 -0.386346 -0.348753 -0.149082 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.454067 -0.523177 -0.402526 -0.463609 -0.421427 -0.385542 -0.426885 -0.475263 -0.455151 -0.341112 -0.305235 -0.374049 -0.233377 -0.369342 0.069515 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.309209 -0.468365 -0.363417 -0.284118 -0.358362 -0.091028 -0.207008 -0.480919 -0.539507 -0.159923 -0.076155 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.547540 -0.384090 -0.374573 -0.260678 -0.158860 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
