 RunNumber = 80472 - EBeam = 271 - SqrtS = 16.6422
UnixTime,q_LG,err_q_LG,qX_Target,err_qX_Target,qY_Target,err_qY_Target,Fitted_qX_Target,err_Fitted_qX_Target,Fitted_qY_Target,err_Fitted_qY_Target,Ratio_qX_Target_LG,err_Ratio_qX_Target_LG,Ratio_qY_Target_LG,err_Ratio_qY_Target_LG,Ratio_Fitted_qX_Target_LG,err_Ratio_Fitted_qX_Target_LG,Ratio_Fitted_qY_Target_LG,err_Ratio_Fitted_qY_Target_LG,Ratio_qX_Target_LG_EnCorr,err_Ratio_qX_Target_LG_EnCorr,Ratio_qY_Target_LG_EnCorr,err_Ratio_qY_Target_LG_EnCorr,Ratio_Fitted_qX_Target_LG_EnCorr,err_Ratio_Fitted_qX_Target_LG_EnCorr,Ratio_Fitted_qY_Target_LG_EnCorr,err_Ratio_Fitted_qY_Target_LG_EnCorr,X_tar,err_X_Tar,Y_tar,err_Y_Tar,Fitted_X_tar,err_Fitted_X_Tar,Fitted_Y_tar,err_Fitted_Y_Tar,sigmaX_Tar,err_sigmaX_Tar
1753035145,785.7661,1.0653,721.1192,8.0769,258.0422,0.8980,868.1316,9.5605,304.7932,1.0619,0.9177,0.0104,0.3284,0.0012,1.1048,0.0001,0.3879,0.0015,0.8332,0.0094,0.2981,0.0011,1.0030,0.0001,0.3522,0.0013,7.0307,0.0066,3.7396,0.0018,0.9634,0.0079,10.7234,0.0018,0.6737,0.0000
1753035521,699.6556,37.3467,685.8202,12.4361,245.9888,4.0453,825.6437,14.3115,290.5654,4.7285,0.9802,0.0553,0.3516,0.0196,1.1801,0.0011,0.4153,0.0232,0.8899,0.0502,0.3192,0.0178,1.0714,0.0010,0.3770,0.0210,7.0325,0.0094,3.7379,0.0065,0.9613,0.0113,10.7215,0.0064,0.6735,0.0000
1753035725,765.8407,2.4795,695.5982,7.8936,246.0343,1.0204,837.1149,9.3328,290.6609,1.2012,0.9083,0.0107,0.3213,0.0017,1.0931,0.0001,0.3795,0.0020,0.8246,0.0097,0.2917,0.0015,0.9924,0.0001,0.3446,0.0018,7.0312,0.0066,3.7271,0.0020,0.9629,0.0079,10.7091,0.0020,0.6720,0.0000
1753035930,774.6770,1.5458,711.4412,8.0152,250.9221,0.8293,856.5262,9.4902,296.4293,0.9785,0.9184,0.0105,0.3239,0.0013,1.1057,0.0001,0.3826,0.0015,0.8338,0.0095,0.2941,0.0011,1.0038,0.0001,0.3474,0.0013,7.0327,0.0066,3.7289,0.0017,0.9610,0.0079,10.7113,0.0017,0.6738,0.0000
1753036134,784.5459,2.2992,726.3316,8.2248,254.9859,0.9041,874.9843,9.7398,301.2377,1.0644,0.9258,0.0108,0.3250,0.0015,1.1153,0.0001,0.3840,0.0018,0.8405,0.0098,0.2951,0.0014,1.0125,0.0001,0.3486,0.0016,7.0280,0.0066,3.7323,0.0017,0.9665,0.0080,10.7155,0.0018,0.6769,0.0000
1753036338,778.8415,1.1416,711.9274,8.0160,253.3727,0.9008,857.0013,9.4925,299.2994,1.0642,0.9141,0.0104,0.3253,0.0013,1.1004,0.0001,0.3843,0.0015,0.8299,0.0094,0.2953,0.0011,0.9990,0.0001,0.3489,0.0013,7.0302,0.0066,3.7329,0.0018,0.9640,0.0079,10.7160,0.0019,0.6733,0.0000
1753036542,796.7264,2.2012,731.6694,8.2376,259.6650,0.9412,881.3027,9.7448,306.7505,1.1051,0.9183,0.0106,0.3259,0.0015,1.1062,0.0001,0.3850,0.0017,0.8337,0.0097,0.2959,0.0013,1.0042,0.0001,0.3495,0.0016,7.0296,0.0066,3.7378,0.0017,0.9646,0.0079,10.7217,0.0017,0.6762,0.0000
1753036746,805.4777,1.6599,738.4653,8.3300,263.7865,0.8677,889.0654,9.8627,311.5984,1.0211,0.9168,0.0105,0.3275,0.0013,1.1038,0.0001,0.3868,0.0015,0.8323,0.0095,0.2973,0.0012,1.0021,0.0001,0.3512,0.0014,7.0255,0.0066,3.7441,0.0017,0.9695,0.0079,10.7284,0.0017,0.6742,0.0000
1753036950,792.1789,1.4878,725.4104,8.1881,259.4694,0.8733,873.3042,9.6946,306.4689,1.0303,0.9157,0.0105,0.3275,0.0013,1.1024,0.0001,0.3869,0.0015,0.8314,0.0095,0.2974,0.0011,1.0008,0.0001,0.3512,0.0014,7.0270,0.0066,3.7399,0.0017,0.9677,0.0079,10.7237,0.0018,0.6739,0.0000
