0	 	1.02607
1	 	0.962973
2	 	1.97318
3	 	0.993309
4	 	0.859034
5	 	0.676481
6	 	0.807795
7	 	1.10912
8	 	1.14741
9	 	0.90069
10	 	0.830776
11	 	1.06451
12	 	0.968135
13	 	1.47226
14	 	1.1473
15	 	1.16813
16	 	0.869556
17	 	0.89398
18	 	1.1305
19	 	0.835344
20	 	0.884877
21	 	1.07857
22	 	1.32769
23	 	1.18949
24	 	1.02563
25	 	1.0065
26	 	0.918834
27	 	0.942028
28	 	1.05589
29	 	0.954588
30	 	0.87626
31	 	1.14793
