0	 37.658428
1	 37.942276
2	 37.7627544
3	 37.795398
4	 38.069419
5	 40.057923
6	 39.921196
7	 39.979224
8	 40.168575
9	 40.307346
10	 40.201963
11	 40.365218
12	 40.279992
13	 40.471431
14	 40.337726
15	 40.273032
16	 39.850887
17	 40.212468
18	 40.052584
19	 39.849425
20	 40.067613
21	 39.961796
22	 39.813585
23	 39.893869
24	 40.153266
25	 40.369175
26	 40.191823
27	 40.163437
28	 40.064250
29	 40.163393
30	 40.126198
31	 39.946963
32	 40.082448
33	 40.274782
34	 40.121491
35	 40.186064
36	 40.293191
37	 40.279442
38	 40.192915
39	 40.251112
40	 40.356674
41	 40.365128
42	 40.186045
43	 40.251910
44	 40.366175
45	 40.348598
46	 40.212922
47	 39.667458
48	 38.022555
49	 37.572351
50	 37.416130
51	 37.287369
52	 0.0000
53	 0.0000
54	 0.0000
55	 0.0000
56	 37.632213
57	 37.639468
58	 37.561232
59	 37.624591
60	 37.717454
61	 37.681297
62	 37.602190
63	 37.510778
64	 37.496577
65	 37.445242
66	 37.289550
67	 37.326763
68	 37.466667
69	 37.328341
70	 37.152042
71	 37.191438
72	 37.369567
73	 37.461675
74	 37.444514
75	 37.559887
76	 37.608902
77	 37.585690
78	 37.376006
79	 37.419756
80	 37.306408
81	 37.294246
82	 37.077407
83	 37.084466
84	 37.189658
85	 37.188207
86	 37.205577
87	 37.235834
88	 37.232332
89	 37.173854
