0 12 17 30 275.137
0 13 18 11 331.44
0 14 18 23 263.118
0 15 19 3 262.575
0 16 19 15 265.008
1 9 16 21 235.386
1 10 17 3 259.96
1 11 17 17 232.686
1 12 17 31 237.041
1 13 18 12 272.491
1 14 18 24 279.794
1 15 19 4 262.148
1 16 19 16 272.306
1 17 19 27 249.554
1 18 20 10 231.249
1 19 20 23 311.63
2 7 15 28 233.134
2 8 16 8 242.192
2 9 16 22 286.442
2 10 17 4 233.837
2 11 17 18 214.417
2 12 18 1 282.94
2 13 18 13 262.188
2 14 18 25 210.391
2 15 19 5 223.489
2 16 19 17 -536.357
2 17 19 28 339.031
2 18 20 11 230.42
2 19 20 24 237.154
2 20 21 6 258.347
2 21 21 18 274.515
3 5 15 5 267.925
3 6 15 16 258.446
3 7 15 29 235.432
3 8 16 9 239.748
3 9 16 23 215.027
3 10 17 5 236.974
3 11 17 19 209.596
3 12 18 2 335.37
3 13 18 14 242.656
3 14 18 26 202.487
3 15 19 6 320.748
3 16 19 18 297.432
3 17 19 29 254.885
3 18 20 12 227.91
3 19 20 25 273.118
3 20 21 7 267.825
3 21 21 19 289.293
3 22 22 0 281.625
3 23 22 11 228.578
4 4 14 25 235.884
4 5 15 6 340.83
4 6 15 17 234.007
4 7 15 30 209.801
4 8 16 10 204.347
4 9 16 24 213.726
4 10 17 6 204.416
4 11 17 20 238.76
4 12 18 3 230
4 13 18 15 214.534
4 14 18 27 225.824
4 15 19 7 237.889
4 16 19 19 312.851
4 17 19 30 272.459
4 18 20 13 246.484
4 19 20 26 259.96
4 20 21 8 279.916
4 21 21 20 306.136
4 22 22 1 223.923
4 23 22 12 248.946
4 24 22 23 176.988
5 3 14 16 247.267
5 4 14 26 258.412
5 5 15 7 302.637
5 6 15 18 217.707
5 7 15 31 256.53
5 8 16 11 209.102
5 9 16 25 323.817
5 10 17 7 247.268
5 11 17 21 247.973
5 12 18 4 245.325
5 13 18 16 275.313
5 14 18 28 233.087
5 15 19 8 210.714
5 16 19 20 259.668
5 17 19 31 364.375
5 18 20 14 244.999
5 19 20 27 225.994
5 20 21 9 234.945
5 21 21 21 274.635
5 22 22 2 402.567
5 23 22 13 287.372
5 24 22 24 328.639
5 25 23 1 368.493
6 3 14 17 271.802
6 4 14 27 199.131
6 5 15 8 243.484
6 6 15 19 201.578
6 7 16 0 221.329
6 8 16 12 219.155
6 9 16 26 202.1
6 10 17 8 226.549
6 11 17 22 193.083
6 12 18 5 233.423
6 13 18 17 244.201
6 14 18 29 199.177
6 15 19 9 242.726
6 16 19 21 247.095
6 17 20 1 254.735
6 18 20 15 233.808
6 19 20 28 306.676
6 20 21 10 249.945
6 21 21 22 231.107
6 22 22 3 265.139
6 23 22 14 215.756
6 24 22 25 236.607
6 25 23 2 234.908
7 2 14 8 231.326
7 3 14 18 262.342
7 4 14 28 262.011
7 5 15 9 197.861
7 6 15 20 240.408
7 7 16 1 244.475
7 8 16 13 261.831
7 9 16 27 203.867
7 10 17 9 252.287
7 11 17 23 301.847
7 12 18 6 242.819
7 13 18 18 243.284
7 14 18 30 257.208
7 15 19 10 221.095
7 16 19 22 232.175
7 17 20 2 279.677
7 18 20 16 225.607
7 19 20 29 273.547
7 20 21 11 289.009
7 21 21 23 269.168
7 22 22 4 345.665
7 23 22 15 234.186
7 24 22 26 248.03
7 25 23 3 223.798
7 26 23 11 226.17
8 2 14 9 202.432
8 3 14 19 249.022
8 4 14 29 240.57
8 5 15 10 252.41
8 6 15 21 215.851
8 7 16 2 199.404
8 8 16 14 267.628
8 9 16 28 209.54
8 10 17 10 240.027
8 11 17 24 233.316
8 12 18 7 238.335
8 13 18 19 245.609
8 14 18 31 249.06
8 15 19 11 185.734
8 16 19 23 217.275
8 17 20 3 267.169
8 18 20 17 271.556
8 19 20 30 225.523
8 20 21 12 232.827
8 21 21 24 292.993
