50244 0.8745373637429351
50248 0.872296598938212
50252 0.8791161239868184
50253 0.8771238531692079
50254 0.8838027054881212
50284 0.872400253323282
50285 0.8716608749891027
50290 0.8731137593720508
50291 0.869704744340511
50293 0.867259070961716
50294 0.8736560190933657
50295 0.8691562570068331
50305 0.8743247140710749
50306 0.8789378972973955
50307 0.8805849500818596
50308 0.8791962234390621
50312 0.8786253937756715
50313 0.8775639357892558
50316 0.8790444796042541
50321 0.8780274607776852
50322 0.8799821799667327
50323 0.8795494342507528
50325 0.8809039248806794
50326 0.8810956306139718
50328 0.8822716219517457
50329 0.8879968223937554
50330 0.8869700851650236
50334 0.8839625452481447
50335 0.8835213423221555
50336 0.8821094640386219
50338 0.8859809879239413
50343 0.8834506581796114
50350 0.8826130480696806
50351 0.8837457832472457
50359 0.8838326511415511
50360 0.8849119837141323
50361 0.8845722436245192
50362 0.8852900512193148
50364 0.8828401893462214
50365 0.8837924983850336
50366 0.8819581894683655
50368 0.8829863787140968
50369 0.8841316183776647
50370 0.8853318772391933
50371 0.8848326242563003
50372 0.8841536068871664
50375 0.8850263912287186
50376 0.8840900050084832
50378 0.8826263834859432
50379 0.8854007510817898
50381 0.8863646654560149
50382 0.8859046507366904
50383 0.884810775449561
50384 0.8867578662972034
50389 0.8897722736948679
50390 0.8880114658377309
50391 0.8888550354064721
50393 0.8917104718470417
50394 0.8922149077686964
50396 0.8886649540804502
50397 0.8898297144704715
50398 0.8858487987240541
50400 0.8875197730683012
50401 0.8834739196576588
50411 0.8881146083410241
50416 0.8964993363428753
50417 0.9006324420316921
50419 0.9038216637167085
50420 0.9050085333575879
50422 0.903370692057233
50429 0.923732840194766
50430 0.9158367595719666
50432 0.9202122679254684
50433 0.9157467498728702
50435 0.919119789208001
50437 0.9152908014880333
50438 0.9144290631106018
50440 0.918881527055018
50441 0.9252886172354053
50443 0.9171059817783793
50444 0.9174985509028053
50446 0.9187892905144752
50447 0.9187675141742232
50452 0.9201444019955104
50453 0.9129178573098505
50455 0.9107214393702692
50456 0.9035337534952987
50458 0.9086717324410931
50459 0.909321035077076
50461 0.9037074200393411
50463 0.9081839080962519
50464 0.9102893915297111
50466 0.9080088921411351
50467 0.9125073725622216
50468 0.9070045543088884
50469 0.9065815493964754
50471 0.9019507774603344
50472 0.8992843992254937
50474 0.8946601441654788
50475 0.8957896874196887
50477 0.8958020381958438
50478 0.9026701973978084
50480 0.9051895598140224
50481 0.9071271465997448
50483 0.9055351922663788
50485 0.917738746969951
50487 0.9163372115508253
50488 0.9168177875396955
50490 0.9094623148971855
50491 0.909133012407669
50493 0.908666932770794
50494 0.9086876818508859
50495 0.9049740913666539
50497 0.8998346498022686
50499 0.9043309923573087
50500 0.9066533740760095
50502 0.9101717568914399
50503 0.9168090962193315
50505 0.9141948532551822
50506 0.920485082377175
50510 0.9204370239379441
50512 0.9581317600122577
50514 0.9445721991966491
