 1599789416   211   37.30    106    37.37 
 1599789796   211   37.30    106    37.38 
 1599789986   211   37.31    106    37.38 
 1599790366   211   37.32    106    37.39 
 1599790556   211   37.32    106    37.39 
 1599790746   211   37.33    106    37.39 
 1599790936   211   37.33    106    37.40 
 1599791125   211   37.34    106    37.40 
 1599791315   211   37.34    106    37.41 
 1599791505   211   37.34    106    37.41 
 1599791695   211   37.35    106    37.41 
 1599791885   211   37.35    106    37.41 
 1599792075   211   37.35    106    37.42 
 1599792265   211   37.35    106    37.42 
 1599792454   211   37.36    106    37.42 
 1599792644   211   37.36    106    37.43 
 1599792834   211   37.37    106    37.43 
 1599793024   211   37.37    106    37.43 
 1599793214   211   37.37    106    37.43 
 1599793404   211   37.37    106    37.44 
 1599793594   211   37.38    106    37.44 
 1599793784   211   37.38    106    37.44 
 1599793973   211   37.38    106    37.44 
 1599794163   211   37.38    106    37.45 
 1599794353   211   37.39    106    37.45 
 1599794733   211   37.40    106    37.46 
 1599794923   211   37.40    106    37.46 
 1599795303   211   37.41    106    37.47 
 1599795493   211   37.41    106    37.47 
 1599795683   211   37.41    106    37.47 
 1599795872   211   37.42    106    37.47 
 1599796062   211   37.42    106    37.48 
 1599796252   211   37.43    106    37.48 
 1599796442   211   37.43    106    37.48 
 1599796632   211   37.44    106    37.49 
 1599796822   211   37.44    106    37.49 
 1599797012   211   37.44    106    37.49 
 1599797202   211   37.45    106    37.50 
 1599797391   211   37.45    106    37.50 
 1599797581   211   37.45    106    37.50 
 1599797771   211   37.46    106    37.51 
 1599797961   211   37.46    106    37.51 
 1599798151   211   37.46    106    37.51 
 1599798341   211   37.47    106    37.51 
 1599798531   211   37.47    106    37.52 
 1599798721   211   37.47    106    37.52 
 1599798910   211   37.47    106    37.52 
 1599799100   211   37.48    106    37.52 
 1599799292   211   37.56    106    37.52 
 1599799482   211   37.48    106    37.53 
 1599799672   211   37.49    106    37.53 
 1599800053   211   37.50    106    37.54 
 1599800243   211   37.50    106    37.54 
 1599800433   211   37.50    106    37.54 
 1599800623   211   37.50    106    37.54 
 1599800813   211   37.50    106    37.54 
 1599801002   211   37.51    106    37.54 
 1599801192   211   37.51    106    37.55 
 1599801382   211   37.51    106    37.55 
 1599801572   211   37.52    106    37.55 
 1599801762   211   37.52    106    37.55 
 1599801952   211   37.52    106    37.56 
 1599802142   211   37.52    106    37.56 
 1599802331   211   37.53    106    37.56 
 1599802521   211   37.53    106    37.56 
 1599802711   211   37.53    106    37.57 
 1599802901   211   37.54    106    37.57 
 1599803091   211   37.54    106    37.57 
 1599803281   211   37.55    106    37.58 
 1599803471   211   37.55    106    37.58 
 1599803661   211   37.55    106    37.58 
 1599803850   211   37.56    106    37.59 
 1599804040   211   37.56    106    37.59 
 1599804230   211   37.56    106    37.59 
 1599804609   211   37.56    106    37.59 
 1599804799   211   37.57    106    37.59 
 1599805180   211   37.58    106    37.60 
 1599805369   211   37.58    106    37.60 
 1599805559   211   37.58    106    37.60 
 1599805749   211   37.59    106    37.61 
 1599805939   211   37.59    106    37.61 
 1599806129   211   37.59    106    37.61 
 1599806319   211   37.59    106    37.62 
 1599806509   211   37.60    106    37.62 
 1599806699   211   37.60    106    37.62 
 1599806888   211   37.60    106    37.62 
 1599807078   211   37.60    106    37.62 
 1599807268   211   37.61    106    37.62 
 1599807458   211   37.61    106    37.63 
 1599807648   211   37.61    106    37.63 
 1599807838   211   37.61    106    37.63 
 1599808028   211   37.62    106    37.63 
 1599808218   211   37.62    106    37.63 
 1599808407   211   37.62    106    37.64 
 1599808597   211   37.62    106    37.64 
 1599808787   211   37.62    106    37.64 
 1599808977   211   37.62    106    37.64 
 1599809167   211   37.63    106    37.64 
 1599809357   211   37.63    106    37.64 
 1599809736   211   37.63    106    37.64 
 1599809926   211   37.63    106    37.65 
 1599810306   211   37.64    106    37.65 
 1599810496   211   37.64    106    37.65 
 1599810686   211   37.64    106    37.65 
 1599810876   211   37.64    106    37.65 
 1599811066   211   37.64    106    37.65 
 1599811256   211   37.64    106    37.65 
 1599811445   211   37.65    106    37.66 
 1599811635   211   37.65    106    37.66 
 1599811825   211   37.65    106    37.66 
 1599812015   211   37.65    106    37.66 
 1599812205   211   37.65    106    37.66 
 1599812395   211   37.65    106    37.66 
 1599812585   211   37.66    106    37.66 
 1599812775   211   37.66    106    37.66 
 1599812964   211   37.66    106    37.66 
 1599813154   211   37.66    106    37.66 
 1599813344   211   37.66    106    37.67 
 1599813534   211   37.66    106    37.67 
 1599813724   211   37.66    106    37.67 
 1599813914   211   37.66    106    37.67 
 1599814104   211   37.66    106    37.67 
 1599814294   211   37.67    106    37.67 
 1599814484   211   37.67    106    37.67 
 1599814863   211   37.67    106    37.68 
 1599815053   211   37.67    106    37.68 
 1599815433   211   37.68    106    37.68 
 1599815623   211   37.68    106    37.68 
 1599815813   211   37.68    106    37.68 
 1599816002   211   37.68    106    37.68 
 1599816192   211   37.68    106    37.69 
 1599816382   211   37.69    106    37.69 
 1599816572   211   37.69    106    37.69 
 1599816762   211   37.69    106    37.69 
 1599816952   211   37.69    106    37.69 
 1599817142   211   37.69    106    37.69 
 1599817332   211   37.69    106    37.69 
 1599817522   211   37.70    106    37.69 
 1599817711   211   37.70    106    37.70 
 1599817901   211   37.70    106    37.70 
 1599818091   211   37.70    106    37.70 
 1599818281   211   37.70    106    37.70 
 1599818471   211   37.70    106    37.70 
 1599818661   211   37.71    106    37.70 
 1599818851   211   37.71    106    37.71 
 1599819041   211   37.71    106    37.71 
 1599819230   211   37.71    106    37.71 
 1599819420   211   37.71    106    37.71 
 1599819610   211   37.72    106    37.71 
 1599819800   211   37.72    106    37.71 
 1599819990   211   37.72    106    37.72 
 1599820370   211   37.72    106    37.72 
 1599820560   211   37.72    106    37.72 
 1599820939   211   37.73    106    37.72 
 1599821129   211   37.73    106    37.72 
 1599821319   211   37.73    106    37.73 
 1599821509   211   37.73    106    37.73 
 1599821699   211   37.73    106    37.73 
 1599821889   211   37.73    106    37.73 
 1599822079   211   37.74    106    37.73 
 1599822269   211   37.74    106    37.73 
 1599822459   211   37.74    106    37.73 
 1599822648   211   37.74    106    37.73 
 1599822838   211   37.74    106    37.73 
 1599823028   211   37.74    106    37.73 
 1599823218   211   37.74    106    37.73 
 1599823408   211   37.74    106    37.73 
 1599823598   211   37.74    106    37.73 
 1599823788   211   37.74    106    37.74 
 1599823977   211   37.74    106    37.74 
 1599824167   211   37.74    106    37.74 
 1599824357   211   37.74    106    37.74 
 1599824547   211   37.75    106    37.74 
 1599824737   211   37.75    106    37.74 
 1599824927   211   37.75    106    37.74 
 1599825117   211   37.75    106    37.74 
 1599825496   211   37.75    106    37.74 
 1599825686   211   37.75    106    37.74 
 1599826066   211   37.75    106    37.74 
 1599826256   211   37.75    106    37.74 
 1599826446   211   37.75    106    37.74 
 1599826636   211   37.75    106    37.74 
 1599826826   211   37.75    106    37.74 
 1599827016   211   37.75    106    37.74 
 1599827206   211   37.76    106    37.74 
 1599827396   211   37.76    106    37.74 
 1599827585   211   37.76    106    37.75 
 1599827775   211   37.76    106    37.75 
 1599827965   211   37.76    106    37.75 
 1599828155   211   37.76    106    37.75 
 1599828345   211   37.76    106    37.75 
 1599828535   211   37.76    106    37.75 
 1599828724   211   37.76    106    37.75 
 1599828914   211   37.76    106    37.75 
 1599829104   211   37.77    106    37.75 
 1599829293   211   37.77    106    37.76 
 1599829483   211   37.77    106    37.76 
 1599829673   211   37.77    106    37.76 
 1599829863   211   37.77    106    37.76 
 1599830053   211   37.77    106    37.76 
 1599830243   211   37.77    106    37.76 
 1599830433   211   37.77    106    37.76 
 1599830623   211   37.77    106    37.76 
 1599831002   211   37.78    106    37.76 
 1599831192   211   37.78    106    37.76 
 1599831571   211   37.78    106    37.77 
 1599831762   211   37.78    106    37.77 
 1599831952   211   37.78    106    37.77 
 1599832141   211   37.79    106    37.77 
 1599832331   211   37.79    106    37.77 
 1599832521   211   37.79    106    37.77 
 1599832711   211   37.79    106    37.77 
 1599832901   211   37.79    106    37.77 
 1599833091   211   37.79    106    37.78 
 1599833281   211   37.79    106    37.78 
 1599833470   211   37.80    106    37.78 
 1599833660   211   37.80    106    37.78 
 1599833850   211   37.80    106    37.78 
 1599834040   211   37.80    106    37.78 
 1599834230   211   37.80    106    37.78 
 1599834420   211   37.80    106    37.78 
 1599834610   211   37.80    106    37.79 
 1599834800   211   37.81    106    37.79 
 1599834989   211   37.81    106    37.79 
 1599835179   211   37.81    106    37.79 
 1599835369   211   37.81    106    37.79 
 1599835559   211   37.81    106    37.79 
 1599835939   211   37.81    106    37.80 
 1599836128   211   37.82    106    37.80 
 1599836509   211   37.82    106    37.80 
 1599836699   211   37.82    106    37.80 
 1599836888   211   37.83    106    37.80 
 1599837078   211   37.83    106    37.80 
 1599837268   211   37.83    106    37.81 
 1599837458   211   37.83    106    37.81 
 1599837648   211   37.83    106    37.81 
 1599837838   211   37.83    106    37.81 
 1599838028   211   37.84    106    37.81 
 1599838217   211   37.84    106    37.81 
 1599838407   211   37.84    106    37.81 
 1599838597   211   37.84    106    37.82 
 1599838787   211   37.84    106    37.82 
 1599838977   211   37.84    106    37.82 
 1599839167   211   37.85    106    37.82 
 1599839357   211   37.85    106    37.82 
 1599839547   211   37.85    106    37.82 
 1599839736   211   37.85    106    37.83 
 1599839926   211   37.85    106    37.83 
 1599840116   211   37.85    106    37.83 
 1599840306   211   37.85    106    37.83 
 1599840496   211   37.86    106    37.83 
 1599840686   211   37.86    106    37.83 
 1599841255   211   37.87    106    37.84 
 1599841635   211   37.87    106    37.84 
 1599841825   211   37.87    106    37.84 
 1599842015   211   37.87    106    37.84 
 1599842205   211   37.87    106    37.84 
 1599842394   211   37.88    106    37.85 
 1599842584   211   37.88    106    37.85 
 1599842774   211   37.88    106    37.85 
 1599842964   211   37.88    106    37.85 
 1599843154   211   37.88    106    37.85 
 1599843344   211   37.88    106    37.85 
 1599843534   211   37.89    106    37.85 
 1599843724   211   37.89    106    37.86 
 1599843913   211   37.89    106    37.86 
 1599844103   211   37.89    106    37.86 
 1599844293   211   37.89    106    37.86 
 1599844483   211   37.89    106    37.86 
 1599844673   211   37.89    106    37.86 
 1599844863   211   37.90    106    37.86 
 1599845053   211   37.90    106    37.86 
 1599845242   211   37.90    106    37.87 
 1599845432   211   37.90    106    37.87 
 1599845622   211   37.90    106    37.87 
 1599846002   211   37.90    106    37.87 
 1599846192   211   37.90    106    37.87 
 1599846572   211   37.91    106    37.87 
 1599846762   211   37.91    106    37.87 
 1599846952   211   37.91    106    37.87 
 1599847141   211   37.91    106    37.87 
 1599847331   211   37.91    106    37.87 
 1599847521   211   37.91    106    37.87 
 1599847711   211   37.91    106    37.87 
 1599847901   211   37.91    106    37.87 
 1599848091   211   37.91    106    37.87 
 1599848281   211   37.91    106    37.87 
 1599848470   211   37.91    106    37.88 
 1599848660   211   37.91    106    37.88 
 1599848850   211   37.91    106    37.88 
 1599849040   211   37.91    106    37.88 
 1599849230   211   37.91    106    37.88 
 1599849420   211   37.92    106    37.88 
 1599849610   211   37.92    106    37.88 
 1599849800   211   37.92    106    37.88 
 1599849989   211   37.92    106    37.88 
 1599850179   211   37.92    106    37.88 
 1599850369   211   37.92    106    37.88 
 1599850559   211   37.92    106    37.88 
 1599850749   211   37.92    106    37.88 
 1599850939   211   37.92    106    37.88 
 1599851129   211   37.92    106    37.89 
 1599851318   211   37.92    106    37.89 
 1599851698   211   37.93    106    37.89 
 1599851888   211   37.93    106    37.89 
 1599852268   211   37.93    106    37.89 
 1599852458   211   37.93    106    37.89 
 1599852648   211   37.93    106    37.89 
 1599852838   211   37.93    106    37.89 
 1599853028   211   37.93    106    37.90 
 1599853218   211   37.94    106    37.90 
 1599853407   211   37.94    106    37.90 
 1599853597   211   37.94    106    37.90 
 1599853787   211   37.94    106    37.90 
 1599853977   211   37.94    106    37.90 
 1599854167   211   37.94    106    37.90 
 1599854357   211   37.94    106    37.90 
 1599854547   211   37.94    106    37.90 
 1599854737   211   37.94    106    37.90 
 1599854927   211   37.94    106    37.90 
 1599855116   211   37.95    106    37.90 
 1599855306   211   37.95    106    37.91 
 1599855496   211   37.95    106    37.91 
 1599855686   211   37.95    106    37.91 
 1599855876   211   37.95    106    37.91 
 1599856066   211   37.95    106    37.91 
 1599856256   211   37.95    106    37.91 
 1599856635   211   37.96    106    37.92 
 1599856825   211   37.97    106    37.92 
 1599857206   211   37.97    106    37.92 
 1599857396   211   37.97    106    37.92 
 1599857586   211   37.97    106    37.92 
 1599857776   211   37.97    106    37.93 
 1599857966   211   37.97    106    37.93 
 1599858156   211   37.97    106    37.93 
 1599858345   211   37.97    106    37.93 
 1599858535   211   37.98    106    37.93 
 1599858725   211   37.98    106    37.93 
 1599858915   211   37.98    106    37.93 
 1599859105   211   37.98    106    37.94 
 1599859295   211   37.98    106    37.94 
 1599859485   211   37.99    106    37.94 
 1599859674   211   37.99    106    37.94 
 1599859864   211   37.99    106    37.95 
 1599860054   211   37.99    106    37.95 
 1599860244   211   37.99    106    37.95 
 1599860434   211   37.99    106    37.95 
 1599860624   211   37.99    106    37.95 
 1599860814   211   37.99    106    37.95 
 1599861004   211   37.99    106    37.95 
 1599861193   211   38.00    106    37.95 
 1599861383   211   38.00    106    37.95 
 1599861953   211   38.00    106    37.96 
 1599862333   211   38.01    106    37.96 
 1599862523   211   38.01    106    37.97 
 1599862713   211   38.02    106    37.97 
 1599862902   211   38.02    106    37.97 
 1599863092   211   38.02    106    37.97 
 1599863282   211   38.02    106    37.97 
 1599863472   211   38.02    106    37.97 
 1599863662   211   38.02    106    37.97 
 1599863852   211   38.02    106    37.97 
 1599864042   211   38.02    106    37.97 
 1599864232   211   38.02    106    37.97 
 1599864421   211   38.02    106    37.97 
 1599864611   211   38.02    106    37.98 
 1599864801   211   38.03    106    37.98 
 1599864991   211   38.03    106    37.98 
 1599865181   211   38.03    106    37.98 
 1599865371   211   38.04    106    37.98 
 1599865561   211   38.04    106    37.99 
 1599865751   211   38.04    106    37.99 
 1599865940   211   38.04    106    37.99 
 1599866130   211   38.04    106    37.99 
 1599866320   211   38.04    106    37.99 
 1599866510   211   38.04    106    37.99 
 1599866890   211   38.05    106    37.99 
 1599867080   211   38.05    106    38.00 
 1599867459   211   38.06    106    38.00 
 1599867649   211   38.06    106    38.00 
 1599867839   211   38.06    106    38.01 
 1599868029   211   38.06    106    38.01 
 1599868219   211   38.06    106    38.01 
 1599868409   211   38.06    106    38.01 
 1599868599   211   38.06    106    38.01 
 1599868788   211   38.06    106    38.01 
 1599868978   211   38.07    106    38.01 
 1599869168   211   38.07    106    38.02 
 1599869358   211   38.07    106    38.02 
 1599869548   211   38.08    106    38.02 
 1599869738   211   38.08    106    38.02 
 1599869928   211   38.08    106    38.03 
 1599870118   211   38.08    106    38.03 
 1599870307   211   38.08    106    38.03 
 1599870497   211   38.09    106    38.03 
 1599870687   211   38.09    106    38.03 
 1599870877   211   38.09    106    38.03 
 1599871067   211   38.09    106    38.03 
 1599871257   211   38.09    106    38.03 
 1599871447   211   38.09    106    38.04 
 1599871636   211   38.10    106    38.04 
 1599872016   211   38.10    106    38.05 
 1599872206   211   38.11    106    38.05 
 1599872586   211   38.11    106    38.05 
 1599872776   211   38.11    106    38.05 
 1599872966   211   38.11    106    38.05 
 1599873156   211   38.11    106    38.05 
 1599873345   211   38.12    106    38.06 
 1599873535   211   38.12    106    38.06 
 1599873725   211   38.12    106    38.06 
 1599873915   211   38.12    106    38.06 
 1599874105   211   38.12    106    38.06 
 1599874295   211   38.13    106    38.07 
 1599874485   211   38.13    106    38.07 
 1599874674   211   38.13    106    38.07 
 1599874864   211   38.13    106    38.08 
 1599875054   211   38.14    106    38.08 
 1599875244   211   38.14    106    38.08 
 1599875434   211   38.14    106    38.08 
 1599875624   211   38.14    106    38.08 
 1599875814   211   38.14    106    38.08 
 1599876003   211   38.14    106    38.08 
 1599876193   211   38.14    106    38.08 
 1599876383   211   38.15    106    38.09 
 1599876573   211   38.15    106    38.09 
 1599876763   211   38.15    106    38.09 
 1599877142   211   38.16    106    38.10 
 1599877332   211   38.16    106    38.10 
 1599877712   211   38.16    106    38.10 
 1599877902   211   38.16    106    38.10 
 1599878092   211   38.16    106    38.10 
 1599878282   211   38.16    106    38.10 
 1599878471   211   38.17    106    38.10 
 1599878661   211   38.17    106    38.10 
 1599878851   211   38.17    106    38.10 
 1599879041   211   38.17    106    38.11 
 1599879231   211   38.18    106    38.11 
 1599879421   211   38.18    106    38.12 
 1599879611   211   38.18    106    38.12 
 1599879801   211   38.19    106    38.12 
 1599879991   211   38.19    106    38.12 
 1599880180   211   38.19    106    38.12 
 1599880370   211   38.19    106    38.12 
 1599880560   211   38.19    106    38.12 
 1599880750   211   38.19    106    38.12 
 1599880940   211   38.19    106    38.13 
 1599881130   211   38.19    106    38.13 
 1599881320   211   38.19    106    38.13 
 1599881509   211   38.20    106    38.13 
 1599881701   211   38.28    106    38.13 
 1599881891   211   38.20    106    38.14 
 1599882081   211   38.21    106    38.14 
 1599882651   211   38.21    106    38.15 
 1599882841   211   38.21    106    38.15 
 1599883031   211   38.21    106    38.15 
 1599883221   211   38.21    106    38.15 
 1599883411   211   38.21    106    38.15 
 1599883600   211   38.22    106    38.15 
 1599883790   211   38.22    106    38.15 
 1599883980   211   38.22    106    38.15 
 1599884170   211   38.22    106    38.15 
 1599884360   211   38.22    106    38.16 
 1599884550   211   38.23    106    38.16 
 1599884740   211   38.23    106    38.16 
 1599884929   211   38.23    106    38.16 
 1599885119   211   38.23    106    38.17 
 1599885309   211   38.23    106    38.17 
 1599885499   211   38.23    106    38.17 
 1599885689   211   38.23    106    38.17 
 1599885879   211   38.23    106    38.17 
 1599886069   211   38.24    106    38.17 
 1599886258   211   38.24    106    38.17 
 1599886448   211   38.24    106    38.17 
 1599886638   211   38.24    106    38.17 
 1599887399   211   38.26    106    38.19 
 1599887589   211   38.26    106    38.19 
 1599887778   211   38.26    106    38.19 
 1599887968   211   38.26    106    38.19 
 1599888158   211   38.26    106    38.19 
 1599888348   211   38.26    106    38.19 
 1599888538   211   38.26    106    38.20 
 1599888728   211   38.26    106    38.20 
 1599888918   211   38.27    106    38.20 
 1599889107   211   38.27    106    38.20 
 1599889297   211   38.27    106    38.20 
 1599889487   211   38.27    106    38.20 
 1599889677   211   38.28    106    38.21 
 1599889867   211   38.28    106    38.21 
 1599890057   211   38.28    106    38.21 
 1599890247   211   38.28    106    38.22 
 1599890437   211   38.29    106    38.22 
 1599890626   211   38.29    106    38.22 
 1599890816   211   38.29    106    38.22 
 1599891006   211   38.29    106    38.22 
 1599891196   211   38.29    106    38.22 
 1599891386   211   38.29    106    38.22 
 1599891576   211   38.29    106    38.22 
 1599891955   211   38.30    106    38.23 
 1599892145   211   38.30    106    38.23 
 1599892525   211   38.30    106    38.23 
 1599892715   211   38.30    106    38.23 
 1599892905   211   38.30    106    38.23 
 1599893095   211   38.30    106    38.23 
 1599893285   211   38.31    106    38.24 
 1599893475   211   38.31    106    38.24 
 1599893664   211   38.31    106    38.24 
 1599893854   211   38.31    106    38.24 
 1599894044   211   38.31    106    38.24 
 1599894234   211   38.31    106    38.24 
 1599894424   211   38.31    106    38.24 
 1599894614   211   38.31    106    38.24 
 1599894804   211   38.31    106    38.24 
 1599894994   211   38.31    106    38.24 
 1599895183   211   38.31    106    38.24 
 1599895373   211   38.31    106    38.24 
 1599895563   211   38.31    106    38.24 
 1599895753   211   38.32    106    38.25 
 1599895943   211   38.32    106    38.25 
 1599896133   211   38.32    106    38.25 
 1599896323   211   38.32    106    38.25 
 1599896512   211   38.32    106    38.25 
 1599896702   211   38.32    106    38.25 
 1599897082   211   38.32    106    38.25 
 1599897272   211   38.32    106    38.25 
 1599897652   211   38.32    106    38.25 
 1599897842   211   38.32    106    38.25 
 1599898032   211   38.32    106    38.25 
 1599898221   211   38.32    106    38.25 
 1599898411   211   38.32    106    38.25 
 1599898601   211   38.32    106    38.25 
 1599898791   211   38.32    106    38.25 
 1599898981   211   38.32    106    38.25 
 1599899171   211   38.32    106    38.25 
 1599899361   211   38.32    106    38.25 
 1599899551   211   38.32    106    38.25 
 1599899741   211   38.32    106    38.25 
 1599899930   211   38.32    106    38.25 
 1599900120   211   38.32    106    38.25 
 1599900310   211   38.32    106    38.25 
 1599900500   211   38.32    106    38.25 
 1599900690   211   38.32    106    38.25 
 1599900880   211   38.32    106    38.25 
 1599901070   211   38.32    106    38.25 
 1599901259   211   38.32    106    38.25 
 1599901449   211   38.32    106    38.25 
 1599901639   211   38.32    106    38.25 
 1599901829   211   38.32    106    38.25 
 1599902209   211   38.32    106    38.25 
 1599902399   211   38.32    106    38.25 
 1599902779   211   38.32    106    38.25 
 1599902969   211   38.32    106    38.25 
 1599903159   211   38.31    106    38.25 
 1599903349   211   38.31    106    38.25 
 1599903538   211   38.31    106    38.24 
 1599903728   211   38.31    106    38.24 
 1599903918   211   38.31    106    38.25 
 1599904108   211   38.31    106    38.25 
 1599904298   211   38.32    106    38.25 
 1599904488   211   38.32    106    38.25 
 1599904678   211   38.32    106    38.25 
 1599904867   211   38.32    106    38.25 
 1599905057   211   38.32    106    38.25 
 1599905247   211   38.32    106    38.25 
 1599905437   211   38.32    106    38.25 
 1599905627   211   38.32    106    38.25 
 1599905817   211   38.32    106    38.25 
 1599906007   211   38.32    106    38.25 
 1599906196   211   38.32    106    38.25 
 1599906386   211   38.32    106    38.25 
 1599906576   211   38.32    106    38.25 
 1599906766   211   38.32    106    38.25 
 1599906956   211   38.32    106    38.25 
 1599907146   211   38.31    106    38.25 
 1599907336   211   38.32    106    38.25 
 1599907716   211   38.31    106    38.24 
 1599907905   211   38.31    106    38.24 
 1599908095   211   38.31    106    38.24 
 1599908285   211   38.31    106    38.24 
 1599908475   211   38.31    106    38.24 
 1599908665   211   38.31    106    38.24 
 1599908855   211   38.31    106    38.24 
 1599909045   211   38.31    106    38.24 
 1599909235   211   38.30    106    38.24 
 1599909425   211   38.30    106    38.24 
 1599909615   211   38.30    106    38.23 
 1599909805   211   38.30    106    38.23 
 1599909995   211   38.30    106    38.23 
 1599910184   211   38.30    106    38.23 
 1599910374   211   38.30    106    38.23 
 1599910564   211   38.30    106    38.23 
 1599910754   211   38.30    106    38.23 
