50195 	1664892695 	1664892935 	402.570 	0.000 	6 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50196 	1664892972 	1664893204 	402.570 	0.000 	6 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50197 	1664893647 	1664951873 	402.570 	0.000 	1455 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50198 	1664953547 	1664953687 	402.570 	0.000 	5 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50199 	1664953800 	1664954265 	402.570 	0.000 	11 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50200 	1664954346 	1664954802 	402.570 	0.000 	11 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50201 	1664954938 	1664955538 	402.570 	0.000 	11 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50202 	1664955649 	1664956169 	402.570 	0.000 	11 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50203 	1664956279 	1664956772 	402.570 	0.000 	11 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50204 	1664956812 	1664957389 	402.570 	0.000 	11 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50205 	1664957732 	1664958229 	402.570 	0.000 	11 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50206 	1664958262 	1664958753 	402.570 	0.000 	11 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50207 	1664958788 	1664959357 	402.570 	0.000 	11 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50208 	1664959531 	1664959964 	402.570 	0.000 	11 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50209 	1664960040 	1664960488 	402.570 	0.000 	11 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50210 	1664965751 	1664966251 	402.570 	0.000 	11 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50211 	1664967825 	1664968444 	402.570 	0.000 	11 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50212 	1664968757 	1664969429 	402.570 	0.000 	11 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50213 	1664970065 	1664970874 	402.570 	0.000 	11 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50214 	1664971599 	1664972203 	402.570 	0.000 	11 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50215 	1664972440 	1664973115 	402.570 	0.000 	11 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50216 	1664973526 	1664974680 	402.570 	0.000 	21 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50217 	1665043854 	1665044033 	0.000 	0.000 	8 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50218 	1665052715 	1665053201 	402.570 	399.720 	11 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50219 	1665053562 	1665054045 	402.570 	399.720 	11 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50220 	1665054326 	1665054781 	402.570 	399.720 	11 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50221 	1665055164 	1665055612 	402.570 	399.720 	11 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50222 	1665056185 	1665056630 	402.570 	399.720 	11 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50223 	1665056815 	1665057273 	402.570 	0.000 	11 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50224 	1665066423 	1665069059 	402.570 	0.000 	57 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50225 	1665069323 	1665126569 	402.570 	399.720 	1495 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50226 	1665126664 	1665138119 	402.570 	402.660 	300 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50227 	1665139456 	1665144856 	402.570 	402.660 	135 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50228 	1665144961 	1665147381 	402.570 	401.190 	60 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50229 	1665147429 	1665150117 	402.570 	401.190 	70 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50230 	1665151489 	1665154083 	402.570 	399.280 	70 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50231 	1665154151 	1665186581 	402.570 	399.570 	855 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50235 	1665194581 	1665204095 	402.570 	399.570 	245 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50236 	1665204173 	1665242447 	402.570 	399.570 	990 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50237 	1665242499 	1665285015 	402.570 	399.570 	1120 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50238 	1665285067 	1665305298 	402.570 	399.570 	535 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50239 	1665305452 	1665343718 	402.570 	399.570 	1005 	0 	-99. 	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
