80393	1750914819	1750924622	290.3571379	306.3563862	530	0	0	0	0	0	3.8943889458105945	2.284304663394674	0.6478977157781978	0	0	0	0	0	0	0	0	0	6.425141096345911	2.420667909740848	0	0	0	0	0	0	0	0	46.4127399834792	3.173427861047985	25.893604634932146	6.525231902372955	0	0	0	0	0	0	0	0	5	0	0	1
80394	1750925797	1750944344	290.3571379	306.3563862	980	0	0	0	0	0	-3.3686411594912387	-1.1378674614097466	0.581527953165263	0	0	0	0	0	0	0	0	0	3.4672233489680178	1.6928523601370504	0	0	0	0	0	0	0	0	38.461425604478805	1.707307500173096	25.48889447051518	3.5304011102069026	0	0	0	0	0	0	0	0	5	0	0	1
80396	1750952522	1751010507	289.0008956	304.9450122	2960	0	0	0	0	0	7.203359669194151	4.110473732344527	0.8172425378938368	0	0	0	0	0	0	0	0	0	0.04653219873228916	0.06324850869644448	0	0	0	0	0	0	0	0	11.728296252607278	0.06676278473551722	14.238166307825173	0.04423585582084666	0	0	0	0	0	0	0	0	6	0	1	1
80397	1751010899	1751033105	289.0008956	304.9450122	1150	0	0	0	0	0	6.965294626088902	4.221276808451546	0.8158071993529482	0	0	0	0	0	0	0	0	0	0.07874857050609205	0.10234515399350151	0	0	0	0	0	0	0	0	11.273793643124458	0.10878571233026424	14.18458512447758	0.08164706771463148	0	0	0	0	0	0	0	0	6	0	1	1
80403	1751042844	1751100607	289.0008956	304.9450122	3095	0	0	0	0	0	6.8283591497593585	4.617015793776527	0.814558029348889	0	0	0	0	0	0	0	0	0	0.046595351883183055	0.0634626109814566	0	0	0	0	0	0	0	0	11.795672584619396	0.06795346685926251	14.375322147355659	0.044529855847943445	0	0	0	0	0	0	0	0	6	0	1	1
80406	1751110335	1751120636	289.0008956	304.9450122	540	0	0	0	0	0	6.689142241022027	4.498166819819024	0.8152641244178348	0	0	0	0	0	0	0	0	0	0.11090855918100163	0.1482621645240806	0	0	0	0	0	0	0	0	11.683850025800393	0.1575217081634941	14.100869663214414	0.10417183257754647	0	0	0	0	0	0	0	0	6	0	1	1
80408	1751123479	1751176471	287.5343897	303.4123481	2830	0	0	0	0	0	7.2107077058608935	4.31424397564993	0.8135305145379624	0	0	0	0	0	0	0	0	0	0.04945828623097754	0.06953633896200938	0	0	0	0	0	0	0	0	11.704362926801654	0.07468307620303882	14.538531004995937	0.04710555791098603	0	0	0	0	0	0	0	0	7	0	1	1
80412	1751183821	1751225344	287.5343897	303.4123481	2180	0	0	0	0	0	7.324916900308618	4.282635668100016	0.8138683448503472	0	0	0	0	0	0	0	0	0	0.05790683161483533	0.08074503255113746	0	0	0	0	0	0	0	0	11.842722717780767	0.08701117290456306	14.594896351772016	0.055568968196821444	0	0	0	0	0	0	0	0	7	0	1	1
80413	1751228250	1751275320	287.5343897	303.4123481	2485	0	0	0	0	0	7.084685121858333	4.360685890988255	0.8179647667376045	0	0	0	0	0	0	0	0	0	0.05094383077845397	0.07258896053471436	0	0	0	0	0	0	0	0	11.870682447921208	0.07941372466724061	14.830626736892206	0.049623404933664794	0	0	0	0	0	0	0	0	7	0	1	1
80415	1751286320	1751310060	286.012752	301.7032623	1255	0	0	0	0	0	6.551106728706366	9.4424260698	0.8105339051021662	0	0	0	0	0	0	0	0	0	0.07841565165945415	0.10382443281359488	0	0	0	0	0	0	0	0	11.440165183570187	0.11210876628683497	14.547762867023934	0.08341595824069259	0	0	0	0	0	0	0	0	8	0	1	1
