# Channel Old_Q Old_C 1WfSliding_Q 1WfSliding_C 1WfSlidingCMN_Q 1WfSlidingCMN_C 1WfFixed_Q 1WfFixed_C 1WfFixedCMN_Q 1WfFixedCMN_C CumSliding_Q CumSliding_C CumSlidingCMN_Q CumSlidingCMN_C CumFixed_Q CumFixed_C CumFixedCMN_Q CumFixedCMN_C 
10 2.389276e+05 3.173435e-02 7.238863e+05 9.614654e-02 9.701066e+04 1.288495e-02 4.181233e+05 5.553511e-02 1.972463e+05 2.619825e-02 4.293763e+03 5.702974e-04 7.520995e+01 9.989382e-06 1.013335e+03 1.345912e-04 3.126533e-305 4.152659e-312 
11 6.575857e+05 8.734050e-02 1.080100e+06 1.434588e-01 1.214652e+06 1.613300e-01 1.150775e+06 1.528459e-01 1.261161e+06 1.675073e-01 1.031094e+04 1.369499e-03 1.474694e+03 1.958687e-04 1.094773e+06 1.454077e-01 0.000000e+00 0.000000e+00 
12 9.092887e+05 1.207717e-01 1.247226e+06 1.656564e-01 1.443489e+06 1.917241e-01 1.591255e+06 2.113504e-01 1.501852e+06 1.994760e-01 1.288809e+04 1.711795e-03 1.725829e+03 2.292245e-04 1.479027e+06 1.964443e-01 7.549223e-313 1.002706e-319 
13 2.818136e+05 3.743046e-02 7.513641e+05 9.979614e-02 1.229275e+05 1.632723e-02 4.931737e+05 6.550331e-02 2.298930e+05 3.053438e-02 4.540189e+03 6.030276e-04 8.591865e+01 1.141171e-05 9.441092e+03 1.253965e-03 0.000000e+00 0.000000e+00 
14 3.730350e+05 4.954649e-02 8.525148e+05 1.132310e-01 5.014207e+04 6.659867e-03 6.528113e+05 8.670636e-02 3.843654e+05 5.105139e-02 5.385639e+03 7.153203e-04 8.151459e+00 1.082676e-06 6.554120e+04 8.705179e-03 1.169629e-311 1.553500e-318 
15 9.204598e+05 1.222554e-01 1.550647e+06 2.059569e-01 2.077914e+05 2.759884e-02 1.610805e+06 2.139470e-01 5.694608e+05 7.563575e-02 1.107428e+04 1.470885e-03 2.402945e+01 3.191590e-06 7.589186e+05 1.007995e-01 1.170339e-311 1.554444e-318 
16 3.985930e+05 5.294110e-02 9.204936e+05 1.222599e-01 5.579119e+05 7.410183e-02 6.975378e+05 9.264693e-02 5.642070e+05 7.493795e-02 1.268435e+01 1.684735e-06 5.221145e-01 6.934722e-08 0.000000e+00 0.000000e+00 1.173657e-311 1.558851e-318 
17 4.660070e+06 6.189502e-01 8.190830e+06 1.087906e+00 7.325788e+06 9.730107e-01 8.155122e+06 1.083163e+00 7.350765e+06 9.763282e-01 8.272670e+04 1.098776e-02 2.245144e+04 2.981999e-03 8.130778e+06 1.079929e+00 1.999543e-318 0.000000e+00 
18 1.822404e+05 2.420515e-02 7.704869e+05 1.023360e-01 2.827060e+05 3.754900e-02 3.189206e+05 4.235902e-02 1.769888e+05 2.350764e-02 4.984690e+02 6.620663e-05 5.996498e+01 7.964546e-06 0.000000e+00 0.000000e+00 1.908438e-309 2.534787e-316 
19 5.371522e+04 7.134453e-03 1.781196e+05 2.365784e-02 0.000000e+00 0.000000e+00 9.400164e+04 1.248529e-02 1.518207e+05 2.016482e-02 4.297636e+02 5.708117e-05 0.000000e+00 0.000000e+00 6.360128e+01 8.447518e-06 7.109486e-318 0.000000e+00 
20 6.031836e+04 8.011481e-03 1.690772e+05 2.245682e-02 2.619780e+05 3.479591e-02 1.055571e+05 1.402009e-02 4.692919e+05 6.233132e-02 5.752147e+02 7.639998e-05 3.265830e+02 4.337673e-05 1.393552e+03 1.850914e-04 1.171540e-311 1.556040e-318 
21 3.359156e+05 4.461630e-02 7.876875e+05 1.046206e-01 4.897638e+05 6.505040e-02 5.878524e+05 7.807852e-02 5.326167e+05 7.074212e-02 1.285236e+03 1.707050e-04 1.122171e+03 1.490466e-04 4.749457e+04 6.308226e-03 3.124304e-305 4.149699e-312 
22 9.910405e+04 1.316299e-02 1.800404e+05 2.391296e-02 3.650299e+05 4.848325e-02 1.734321e+05 2.303524e-02 5.667392e+05 7.527427e-02 5.128988e+02 6.812319e-05 3.448857e+03 4.580770e-04 7.847234e+04 1.042269e-02 2.132846e-317 4.940656e-324 
23 1.661807e+05 2.207211e-02 7.807863e+05 1.037040e-01 3.342958e+05 4.440115e-02 2.908162e+05 3.862619e-02 1.862556e+05 2.473846e-02 1.514941e+03 2.012143e-04 8.205731e+02 1.089885e-04 0.000000e+00 0.000000e+00 1.169623e-311 1.553491e-318 
24 1.492776e+05 1.982704e-02 6.878106e+05 9.135496e-02 1.284394e+04 1.705932e-03 2.612358e+05 3.469732e-02 1.392944e+05 1.850108e-02 1.463051e+03 1.943223e-04 1.827318e+00 2.427043e-07 0.000000e+00 0.000000e+00 1.171715e-311 1.556272e-318 
25 1.014100e+05 1.346927e-02 4.880238e+05 6.481929e-02 1.046195e+04 1.389555e-03 1.774675e+05 2.357123e-02 1.490447e+05 1.979610e-02 1.176869e+03 1.563117e-04 7.517036e-01 9.984124e-08 0.000000e+00 0.000000e+00 3.126533e-305 4.152659e-312 
26 1.474980e+05 1.959068e-02 6.643680e+05 8.824132e-02 0.000000e+00 0.000000e+00 2.581215e+05 3.428368e-02 1.518207e+05 2.016482e-02 1.200427e+03 1.594407e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.126533e-305 4.152659e-312 
27 1.747615e+05 2.321182e-02 7.579916e+05 1.006764e-01 0.000000e+00 0.000000e+00 3.058327e+05 4.062068e-02 1.518207e+05 2.016482e-02 9.281736e+02 1.232800e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.170587e-311 1.554775e-318 
28 8.697894e+04 1.155254e-02 2.833265e+05 3.763141e-02 0.000000e+00 0.000000e+00 1.522132e+05 2.021694e-02 1.518207e+05 2.016482e-02 6.052298e+02 8.038659e-05 0.000000e+00 0.000000e+00 2.945786e+03 3.912591e-04 7.109486e-318 0.000000e+00 
29 7.526331e+04 9.996469e-03 2.538621e+05 3.371795e-02 0.000000e+00 0.000000e+00 1.317108e+05 1.749382e-02 1.518207e+05 2.016482e-02 5.795502e+02 7.697583e-05 0.000000e+00 0.000000e+00 1.318810e+03 1.751643e-04 1.171497e-311 1.555981e-318 
30 2.515063e+05 3.340505e-02 7.572100e+05 1.005726e-01 3.228265e+03 4.287780e-04 4.401360e+05 5.845884e-02 1.410867e+05 1.873912e-02 8.900825e+01 1.182207e-05 4.578404e-02 6.081033e-09 0.000000e+00 0.000000e+00 5.332115e-318 0.000000e+00 
31 2.745551e+05 3.646639e-02 8.336611e+05 1.107268e-01 1.801834e+05 2.393195e-02 4.804714e+05 6.381618e-02 2.561351e+05 3.401985e-02 2.222855e+04 2.952395e-03 2.179881e+01 2.895317e-06 0.000000e+00 0.000000e+00 8.220343e-318 0.000000e+00 
