# Channel Old_Q Old_C 1WfSliding_Q 1WfSliding_C 1WfSlidingCMN_Q 1WfSlidingCMN_C 1WfFixed_Q 1WfFixed_C 1WfFixedCMN_Q 1WfFixedCMN_C CumSliding_Q CumSliding_C CumSlidingCMN_Q CumSlidingCMN_C CumFixed_Q CumFixed_C CumFixedCMN_Q CumFixedCMN_C 
10 2.260462e+05 4.235602e-02 4.919102e+05 9.217303e-02 4.624657e+04 8.665580e-03 3.955808e+05 7.412304e-02 2.116512e+05 3.965874e-02 2.395296e+03 4.488252e-04 3.272329e+01 6.131616e-06 3.537661e+02 6.628790e-05 1.680662e+03 3.149188e-04 
11 1.086028e+06 2.034975e-01 1.841645e+06 3.450834e-01 1.269397e+06 2.378568e-01 1.900549e+06 3.561206e-01 1.389132e+06 2.602924e-01 1.810533e+04 3.392536e-03 4.732532e+02 8.867713e-05 1.870020e+04 3.504002e-03 2.108941e+03 3.951686e-04 
12 2.662576e+05 4.989076e-02 4.968153e+05 9.309215e-02 8.390322e+04 1.572160e-02 4.659509e+05 8.730883e-02 2.504423e+05 4.692733e-02 2.349732e+03 4.402875e-04 4.744606e+01 8.890336e-06 1.299926e+03 2.435772e-04 1.699093e+03 3.183723e-04 
13 2.576601e+05 4.827978e-02 5.201969e+05 9.747334e-02 5.589284e+04 1.047308e-02 4.509052e+05 8.448962e-02 2.235140e+05 4.188156e-02 2.663516e+03 4.990836e-04 2.998947e+01 5.619360e-06 7.914572e+02 1.483015e-04 1.683165e+03 3.153877e-04 
14 3.280935e+05 6.147743e-02 5.978054e+05 1.120154e-01 9.027290e+04 1.691513e-02 5.741636e+05 1.075855e-01 3.336739e+05 6.252308e-02 3.506872e+03 6.571099e-04 1.339504e+01 2.509932e-06 1.843486e+03 3.454283e-04 3.008496e+03 5.637253e-04 
15 7.420052e+05 1.390353e-01 1.111017e+06 2.081800e-01 3.499191e+05 6.556707e-02 1.298509e+06 2.433117e-01 6.624234e+05 1.241234e-01 7.626933e+03 1.429118e-03 3.860725e+01 7.234140e-06 7.622648e+03 1.428315e-03 3.046373e+03 5.708226e-04 
16 2.929320e+05 5.488895e-02 6.436528e+05 1.206062e-01 2.612287e+05 4.894845e-02 5.126310e+05 9.605566e-02 3.070087e+05 5.752661e-02 0.000000e+00 0.000000e+00 2.117982e+01 3.968627e-06 0.000000e+00 0.000000e+00 6.830330e+02 1.279852e-04 
17 1.761339e+05 3.300358e-02 5.525023e+05 1.035266e-01 1.179046e+05 2.209270e-02 3.082344e+05 5.775627e-02 1.476346e+05 2.766344e-02 7.283402e+01 1.364748e-05 1.012210e+01 1.896657e-06 0.000000e+00 0.000000e+00 1.141175e+03 2.138308e-04 
18 1.632110e+05 3.058212e-02 5.362655e+05 1.004842e-01 1.438312e+01 2.695077e-06 2.856193e+05 5.351871e-02 2.263655e+05 4.241587e-02 1.444499e+02 2.706670e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.596246e+03 4.864787e-04 
19 5.124478e+04 9.602133e-03 1.316756e+05 2.467309e-02 1.665439e-02 3.120663e-09 8.967836e+04 1.680373e-02 2.263672e+05 4.241619e-02 3.308372e+02 6.199153e-05 0.000000e+00 0.000000e+00 7.178529e+01 1.345097e-05 2.596246e+03 4.864787e-04 
20 5.639149e+04 1.056651e-02 1.248273e+05 2.338985e-02 1.453417e+00 2.723381e-07 9.868510e+04 1.849139e-02 2.263681e+05 4.241634e-02 4.355590e+02 8.161407e-05 0.000000e+00 0.000000e+00 1.486816e+02 2.785964e-05 2.596246e+03 4.864787e-04 
21 1.482119e+05 2.777162e-02 5.397137e+05 1.011304e-01 9.681892e+04 1.814171e-02 2.593709e+05 4.860033e-02 1.157365e+05 2.168645e-02 7.093866e+02 1.329233e-04 1.017321e+01 1.906233e-06 0.000000e+00 0.000000e+00 1.139882e+03 2.135886e-04 
22 5.269116e+04 9.873151e-03 1.219308e+05 2.284713e-02 4.124834e+04 7.729021e-03 9.220952e+04 1.727802e-02 1.119132e+05 2.097005e-02 3.587726e+02 6.722600e-05 6.407049e+00 1.200539e-06 9.329762e+01 1.748190e-05 6.687880e+02 1.253160e-04 
23 1.521182e+05 2.850356e-02 5.344871e+05 1.001510e-01 1.098238e+05 2.057853e-02 2.662068e+05 4.988124e-02 8.881367e+04 1.664171e-02 6.109781e+02 1.144837e-04 1.399483e+01 2.622320e-06 0.000000e+00 0.000000e+00 6.358088e+02 1.191364e-04 
24 1.428927e+05 2.677491e-02 4.894420e+05 9.171055e-02 1.815307e+05 3.401482e-02 2.500622e+05 4.685609e-02 1.166579e+05 2.185910e-02 8.880158e+02 1.663944e-04 6.279981e+02 1.176729e-04 0.000000e+00 0.000000e+00 5.083384e+00 9.525132e-07 
25 5.630630e+05 1.055055e-01 9.768137e+05 1.830332e-01 7.604226e+05 1.424863e-01 9.853602e+05 1.846346e-01 9.737372e+05 1.824567e-01 9.617418e+03 1.802090e-03 3.252998e+02 6.095396e-05 9.377723e+03 1.757177e-03 1.811511e+03 3.394369e-04 
26 3.839695e+05 7.194734e-02 6.784371e+05 1.271240e-01 4.247122e+05 7.958162e-02 6.719466e+05 1.259079e-01 6.312375e+05 1.182799e-01 5.438678e+03 1.019087e-03 1.472202e+02 2.758580e-05 4.968920e+03 9.310652e-04 2.093483e+03 3.922722e-04 
27 1.590325e+05 2.979916e-02 5.209893e+05 9.762181e-02 7.479052e+04 1.401408e-02 2.783069e+05 5.214852e-02 2.167166e+05 4.060787e-02 2.995179e+02 5.612299e-05 2.149919e+01 4.028470e-06 0.000000e+00 0.000000e+00 1.974601e+03 3.699964e-04 
28 7.976617e+04 1.494641e-02 2.107121e+05 3.948277e-02 1.656017e+05 3.103008e-02 1.395908e+05 2.615621e-02 4.181154e+05 7.834554e-02 4.994911e+02 9.359352e-05 5.213819e+01 9.769538e-06 1.696370e+02 3.178620e-05 2.040421e+03 3.823295e-04 
29 1.081129e+06 2.025796e-01 1.856539e+06 3.478741e-01 1.193113e+06 2.235628e-01 1.891976e+06 3.545143e-01 1.439541e+06 2.697380e-01 1.846953e+04 3.460779e-03 3.870559e+02 7.252566e-05 1.850098e+04 3.466673e-03 2.340130e+03 4.384884e-04 
30 2.109822e+05 3.953338e-02 5.257273e+05 9.850962e-02 5.787247e+04 1.084401e-02 3.692189e+05 6.918342e-02 1.796706e+05 3.366628e-02 9.381611e+00 1.757905e-06 1.012088e+01 1.896428e-06 0.000000e+00 0.000000e+00 1.466185e+03 2.747304e-04 
31 2.266673e+05 4.247241e-02 6.166825e+05 1.155526e-01 2.700047e+05 5.059288e-02 3.966678e+05 7.432672e-02 2.252414e+05 4.220523e-02 1.846039e+04 3.459068e-03 2.712328e+01 5.082299e-06 0.000000e+00 0.000000e+00 6.461662e+02 1.210772e-04 
