# Channel Old_Q Old_C 1WfSliding_Q 1WfSliding_C 1WfSlidingCMN_Q 1WfSlidingCMN_C 1WfFixed_Q 1WfFixed_C 1WfFixedCMN_Q 1WfFixedCMN_C CumSliding_Q CumSliding_C CumSlidingCMN_Q CumSlidingCMN_C CumFixed_Q CumFixed_C CumFixedCMN_Q CumFixedCMN_C 
10 1.885238e+06 4.628211e-01 3.289967e+06 8.076785e-01 2.746052e+06 6.741489e-01 3.299166e+06 8.099369e-01 2.773697e+06 6.809357e-01 3.238488e+04 7.950407e-03 3.434569e+03 8.431780e-04 3.256955e+04 7.995743e-03 4.079392e+03 1.001481e-03 
11 3.064305e+05 7.522791e-02 5.646950e+05 1.386312e-01 3.428460e+05 8.416782e-02 5.362534e+05 1.316488e-01 3.725464e+05 9.145920e-02 1.458251e+03 3.579971e-04 2.296478e+02 5.637797e-05 1.915018e+03 4.701320e-04 8.782915e+02 2.156184e-04 
12 3.691735e+05 9.063117e-02 6.920913e+05 1.699067e-01 6.662319e+03 1.635583e-03 6.460537e+05 1.586046e-01 6.233726e+05 1.530364e-01 1.170849e+03 2.874404e-04 3.544158e+00 8.700819e-07 7.359698e+02 1.806787e-04 6.235630e+03 1.530831e-03 
13 3.864431e+05 9.487080e-02 7.068264e+05 1.735241e-01 0.000000e+00 0.000000e+00 6.762754e+05 1.660239e-01 6.396414e+05 1.570304e-01 1.441430e+03 3.538675e-04 0.000000e+00 0.000000e+00 1.129838e+03 2.773724e-04 6.559452e+03 1.610329e-03 
14 4.102671e+05 1.007195e-01 7.367755e+05 1.808765e-01 1.651395e+04 4.054133e-03 7.179675e+05 1.762592e-01 5.867226e+05 1.440389e-01 1.861593e+03 4.570164e-04 3.825528e+00 9.391576e-07 1.811099e+03 4.446202e-04 5.879285e+03 1.443350e-03 
15 6.433023e+05 1.579291e-01 1.020990e+06 2.506504e-01 5.350341e+04 1.313495e-02 1.125779e+06 2.763759e-01 6.342141e+05 1.556980e-01 6.190971e+03 1.519868e-03 6.206954e+00 1.523792e-06 7.735074e+03 1.898941e-03 5.883203e+03 1.444312e-03 
16 1.630009e+05 4.001632e-02 4.876583e+05 1.197189e-01 1.704331e+05 4.184089e-02 2.852516e+05 7.002855e-02 1.785594e+05 4.383589e-02 5.944014e+00 1.459240e-06 1.161115e+01 2.850509e-06 0.000000e+00 0.000000e+00 3.041243e+02 7.466176e-05 
17 1.395027e+05 3.424757e-02 5.460931e+05 1.340645e-01 1.409132e+05 3.459383e-02 2.441298e+05 5.993324e-02 1.306298e+05 3.206929e-02 5.267442e+01 1.293144e-05 1.482862e+01 3.640388e-06 0.000000e+00 0.000000e+00 9.038522e+02 2.218934e-04 
18 1.445853e+05 3.549533e-02 5.594709e+05 1.373487e-01 4.324331e+02 1.061612e-04 2.530243e+05 6.211683e-02 1.442671e+05 3.541721e-02 8.610197e+01 2.113782e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.654053e+03 4.060658e-04 
19 5.765929e+04 1.415521e-02 1.315262e+05 3.228935e-02 4.801573e+01 1.178774e-05 1.009038e+05 2.477162e-02 1.443041e+05 3.542629e-02 2.233851e+01 5.484049e-06 0.000000e+00 0.000000e+00 4.890131e+00 1.200515e-06 1.654053e+03 4.060658e-04 
20 6.617251e+04 1.624518e-02 1.368864e+05 3.360528e-02 5.986087e+01 1.469569e-05 1.158019e+05 2.842907e-02 1.442936e+05 3.542372e-02 3.340683e+01 8.201292e-06 0.000000e+00 0.000000e+00 2.388168e+01 5.862892e-06 1.654053e+03 4.060658e-04 
21 1.742346e+05 4.277416e-02 6.040984e+05 1.483046e-01 3.245263e+04 7.967040e-03 3.049105e+05 7.485477e-02 1.499836e+05 3.682059e-02 1.931595e+02 4.742018e-05 5.050087e+00 1.239784e-06 0.000000e+00 0.000000e+00 1.464723e+03 3.595859e-04 
22 6.313709e+04 1.550000e-02 1.380427e+05 3.388915e-02 3.633178e+05 8.919361e-02 1.104899e+05 2.712499e-02 4.932081e+05 1.210814e-01 2.432296e+01 5.971226e-06 2.775109e+02 6.812824e-05 9.340622e+00 2.293099e-06 7.560922e+02 1.856187e-04 
23 7.300587e+05 1.792276e-01 1.269091e+06 3.115586e-01 1.423853e+06 3.495523e-01 1.277603e+06 3.136482e-01 1.391690e+06 3.416563e-01 1.091428e+04 2.679429e-03 7.276182e+03 1.786284e-03 9.695818e+03 2.380299e-03 7.146928e+03 1.754553e-03 
24 6.139229e+05 1.507165e-01 1.027990e+06 2.523689e-01 1.167150e+06 2.865325e-01 1.074365e+06 2.637539e-01 1.183226e+06 2.904789e-01 8.011135e+03 1.966714e-03 5.950283e+03 1.460780e-03 7.385691e+03 1.813169e-03 6.075339e+03 1.491480e-03 
25 1.463305e+05 3.592378e-02 4.268177e+05 1.047827e-01 1.520381e+05 3.732496e-02 2.560785e+05 6.286662e-02 2.323744e+05 5.704732e-02 2.201104e+02 5.403654e-05 3.116246e+01 7.650305e-06 0.000000e+00 0.000000e+00 8.875683e+02 2.178958e-04 
26 1.792638e+05 4.400882e-02 5.567844e+05 1.366892e-01 3.314321e+04 8.136575e-03 3.137117e+05 7.701543e-02 1.451927e+05 3.564443e-02 3.046871e+02 7.479991e-05 4.635700e+00 1.138053e-06 0.000000e+00 0.000000e+00 1.362412e+03 3.344688e-04 
27 1.455681e+05 3.573660e-02 6.113571e+05 1.500866e-01 1.025156e+04 2.516732e-03 2.547442e+05 6.253905e-02 1.393627e+05 3.421320e-02 1.412022e+02 3.466478e-05 1.957856e+00 4.806487e-07 0.000000e+00 0.000000e+00 1.541315e+03 3.783889e-04 
28 5.405429e+04 1.327019e-02 1.379880e+05 3.387572e-02 2.406553e+03 5.908026e-04 9.459500e+04 2.322284e-02 1.389639e+05 3.411528e-02 2.269619e+01 5.571857e-06 1.431665e-01 3.514700e-08 4.707995e-01 1.155801e-07 1.540721e+03 3.782431e-04 
29 5.532166e+04 1.358133e-02 1.405058e+05 3.449383e-02 4.049471e+04 9.941350e-03 9.681290e+04 2.376732e-02 1.653033e+05 4.058155e-02 2.464402e+01 6.050045e-06 4.555554e+00 1.118377e-06 8.270544e-01 2.030398e-07 1.255039e+03 3.081089e-04 
30 2.036240e+05 4.998918e-02 5.457564e+05 1.339818e-01 2.023936e+05 4.968711e-02 3.563420e+05 8.748107e-02 2.123603e+05 5.213392e-02 2.868653e+01 7.042472e-06 2.524753e+01 6.198206e-06 0.000000e+00 0.000000e+00 3.202730e+02 7.862622e-05 
31 6.495430e+05 1.594612e-01 1.170239e+06 2.872907e-01 1.458194e+06 3.579830e-01 1.136700e+06 2.790570e-01 1.475820e+06 3.623101e-01 0.000000e+00 0.000000e+00 7.461329e+03 1.831737e-03 0.000000e+00 0.000000e+00 7.512908e+03 1.844400e-03 
