# Channel Old_Q Old_C 1WfSliding_Q 1WfSliding_C 1WfSlidingCMN_Q 1WfSlidingCMN_C 1WfFixed_Q 1WfFixed_C 1WfFixedCMN_Q 1WfFixedCMN_C CumSliding_Q CumSliding_C CumSlidingCMN_Q CumSlidingCMN_C CumFixed_Q CumFixed_C CumFixedCMN_Q CumFixedCMN_C 
10 4.105106e+05 5.387348e-02 9.182549e+05 1.205075e-01 1.310102e+05 1.719316e-02 7.183935e+05 9.427860e-02 1.342587e+05 1.761949e-02 1.238169e+03 1.624915e-04 3.024195e+02 3.968812e-05 8.902447e+01 1.168315e-05 2.123826e+02 2.787209e-05 
11 1.273358e+06 1.671096e-01 2.215752e+06 2.907849e-01 2.283568e+06 2.996847e-01 2.228377e+06 2.924417e-01 2.255150e+06 2.959553e-01 2.181016e+04 2.862263e-03 1.703905e+04 2.236125e-03 2.199494e+04 2.886513e-03 1.680955e+04 2.206007e-03 
12 1.611087e+06 2.114315e-01 2.746335e+06 3.604161e-01 2.756678e+06 3.617735e-01 2.819402e+06 3.700051e-01 2.750003e+06 3.608974e-01 2.726482e+04 3.578108e-03 2.052256e+04 2.693284e-03 2.760159e+04 3.622303e-03 2.054847e+04 2.696685e-03 
13 4.200348e+05 5.512339e-02 9.327689e+05 1.224122e-01 1.550178e+05 2.034381e-02 7.350608e+05 9.646594e-02 1.656516e+05 2.173934e-02 1.544474e+03 2.026895e-04 5.676402e+02 7.449444e-05 1.842063e+02 2.417437e-05 5.726100e+02 7.514665e-05 
14 4.350141e+05 5.708921e-02 9.622423e+05 1.262802e-01 2.670005e+03 3.503990e-04 7.612747e+05 9.990612e-02 6.647079e+05 8.723315e-02 1.849915e+03 2.427742e-04 7.193605e-01 9.440550e-08 3.423133e+02 4.492359e-05 6.670271e+03 8.753751e-04 
15 7.224852e+05 9.481557e-02 1.362660e+06 1.788292e-01 9.033283e+03 1.185486e-03 1.264349e+06 1.659272e-01 6.711922e+05 8.808412e-02 7.980694e+03 1.047349e-03 1.124028e+00 1.475122e-07 6.804362e+03 8.929726e-04 6.670639e+03 8.754233e-04 
16 2.399506e+05 3.149000e-02 6.847867e+05 8.986820e-02 2.980164e+05 3.911028e-02 4.199136e+05 5.510749e-02 3.314487e+05 4.349777e-02 1.474200e+01 1.934671e-06 4.206985e+01 5.521049e-06 0.000000e+00 0.000000e+00 6.692447e+01 8.782854e-06 
17 1.460697e+05 1.916950e-02 7.584087e+05 9.953000e-02 8.783533e+04 1.152710e-02 2.556220e+05 3.354663e-02 1.456026e+05 1.910820e-02 3.125772e+02 4.102116e-05 1.139978e+01 1.496054e-06 0.000000e+00 0.000000e+00 1.077740e+03 1.414376e-04 
18 1.503580e+05 1.973228e-02 7.716665e+05 1.012699e-01 0.000000e+00 0.000000e+00 2.631265e+05 3.453149e-02 1.419128e+05 1.862397e-02 4.867362e+02 6.387698e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.399409e+03 1.836519e-04 
19 5.787453e+04 7.595183e-03 1.690170e+05 2.218100e-02 0.000000e+00 0.000000e+00 1.012804e+05 1.329157e-02 1.419128e+05 1.862397e-02 4.192075e+01 5.501483e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.399409e+03 1.836519e-04 
20 6.428893e+04 8.436978e-03 1.684610e+05 2.210804e-02 0.000000e+00 0.000000e+00 1.125056e+05 1.476471e-02 1.419128e+05 1.862397e-02 1.905256e+01 2.500368e-06 0.000000e+00 0.000000e+00 5.384961e-02 7.066970e-09 1.399409e+03 1.836519e-04 
21 1.814793e+05 2.381650e-02 8.287709e+05 1.087640e-01 1.354905e+04 1.778113e-03 3.175889e+05 4.167887e-02 1.470386e+05 1.929666e-02 8.598183e+02 1.128385e-04 1.257623e+00 1.650445e-07 0.000000e+00 0.000000e+00 1.341416e+03 1.760412e-04 
22 6.174357e+04 8.102936e-03 1.731936e+05 2.272912e-02 6.015067e+05 7.893892e-02 1.080512e+05 1.418014e-02 7.403970e+05 9.716623e-02 2.565189e+01 3.366434e-06 1.754179e+03 2.302103e-04 0.000000e+00 0.000000e+00 2.119585e+03 2.781644e-04 
23 1.521733e+06 1.997051e-01 2.698070e+06 3.540820e-01 3.194041e+06 4.191709e-01 2.663032e+06 3.494839e-01 3.155942e+06 4.141710e-01 2.645373e+04 3.471664e-03 2.949270e+04 3.870483e-03 2.546500e+04 3.341907e-03 2.920023e+04 3.832102e-03 
24 1.189898e+06 1.561566e-01 2.054533e+06 2.696273e-01 2.547127e+06 3.342730e-01 2.082322e+06 2.732741e-01 2.560933e+06 3.360849e-01 1.946238e+04 2.554151e-03 2.360329e+04 3.097586e-03 1.892283e+04 2.483343e-03 2.368742e+04 3.108626e-03 
25 1.510928e+05 1.982871e-02 5.636446e+05 7.397008e-02 3.220416e+05 4.226323e-02 2.644123e+05 3.470023e-02 3.468646e+05 4.552088e-02 5.315334e+02 6.975595e-05 1.313688e+02 1.724022e-05 0.000000e+00 0.000000e+00 4.621570e+02 6.065131e-05 
26 1.894100e+05 2.485727e-02 7.540468e+05 9.895757e-02 1.531060e+04 2.009291e-03 3.314674e+05 4.350023e-02 1.464455e+05 1.921882e-02 8.062908e+02 1.058138e-04 3.017984e+00 3.960660e-07 0.000000e+00 0.000000e+00 1.360666e+03 1.785674e-04 
27 1.570095e+05 2.060519e-02 8.616713e+05 1.130817e-01 1.525425e+03 2.001897e-04 2.747666e+05 3.605908e-02 1.412317e+05 1.853459e-02 9.465645e+02 1.242227e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.399409e+03 1.836519e-04 
28 5.359529e+04 7.033594e-03 1.789937e+05 2.349029e-02 3.132456e+02 4.110888e-05 9.379175e+04 1.230879e-02 1.412552e+05 1.853768e-02 4.775499e+01 6.267141e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.399409e+03 1.836519e-04 
29 5.477116e+04 7.187910e-03 1.810483e+05 2.375993e-02 1.435132e+04 1.883400e-03 9.584952e+04 1.257884e-02 1.523804e+05 1.999769e-02 4.387129e+01 5.757463e-06 1.256983e+00 1.649606e-07 0.000000e+00 0.000000e+00 1.349512e+03 1.771037e-04 
30 3.094221e+05 4.060711e-02 7.812092e+05 1.025222e-01 4.031207e+05 5.290367e-02 5.414887e+05 7.106244e-02 4.480953e+05 5.880592e-02 1.627892e+02 2.136369e-05 4.634889e+02 6.082611e-05 0.000000e+00 0.000000e+00 4.293900e+02 5.635113e-05 
31 1.786803e+06 2.344916e-01 3.192668e+06 4.189908e-01 3.674082e+06 4.821693e-01 3.126905e+06 4.103604e-01 3.675057e+06 4.822973e-01 0.000000e+00 0.000000e+00 3.410348e+04 4.475580e-03 0.000000e+00 0.000000e+00 3.399108e+04 4.460831e-03 
