# Channel Old_Q Old_C 1WfSliding_Q 1WfSliding_C 1WfSlidingCMN_Q 1WfSlidingCMN_C 1WfFixed_Q 1WfFixed_C 1WfFixedCMN_Q 1WfFixedCMN_C CumSliding_Q CumSliding_C CumSlidingCMN_Q CumSlidingCMN_C CumFixed_Q CumFixed_C CumFixedCMN_Q CumFixedCMN_C 
10 1.171577e+06 3.094066e-01 1.985720e+06 5.244167e-01 1.117721e+06 2.951833e-01 2.050260e+06 5.414615e-01 1.331224e+06 3.515683e-01 1.918383e+04 5.066336e-03 3.997737e+02 1.055778e-04 1.950464e+04 5.151059e-03 2.851819e+03 7.531483e-04 
11 2.563491e+05 6.770026e-02 5.043106e+05 1.331854e-01 2.004414e+05 5.293539e-02 4.486109e+05 1.184755e-01 3.458216e+05 9.132942e-02 5.463533e+02 1.442886e-04 5.720633e+01 1.510785e-05 7.165264e+02 1.892303e-04 2.495209e+03 6.589699e-04 
12 4.241505e+05 1.120156e-01 7.059774e+05 1.864444e-01 3.002034e+00 7.928193e-07 7.422634e+05 1.960273e-01 7.283817e+05 1.923612e-01 1.238017e+03 3.269530e-04 0.000000e+00 0.000000e+00 1.925946e+03 5.086307e-04 7.060895e+03 1.864740e-03 
13 4.472062e+05 1.181045e-01 7.228661e+05 1.909046e-01 4.476835e+01 1.182305e-05 7.826108e+05 2.066828e-01 7.281958e+05 1.923122e-01 1.583893e+03 4.182967e-04 0.000000e+00 0.000000e+00 2.607881e+03 6.887258e-04 7.060895e+03 1.864740e-03 
14 4.770514e+05 1.259864e-01 7.564230e+05 1.997668e-01 6.114914e+04 1.614912e-02 8.348399e+05 2.204762e-01 5.432158e+05 1.434601e-01 2.106424e+03 5.562941e-04 1.946907e+01 5.141665e-06 3.545591e+03 9.363694e-04 4.625543e+03 1.221578e-03 
15 7.506424e+05 1.982402e-01 1.072056e+06 2.831236e-01 2.005695e+05 5.296920e-02 1.313624e+06 3.469203e-01 7.503958e+05 1.981750e-01 6.453882e+03 1.704432e-03 3.635371e+01 9.600798e-06 1.012767e+04 2.674658e-03 4.653847e+03 1.229053e-03 
16 1.386687e+05 3.662156e-02 4.710250e+05 1.243949e-01 1.438370e+05 3.798650e-02 2.426701e+05 6.408774e-02 1.450426e+05 3.830488e-02 0.000000e+00 0.000000e+00 9.288233e+00 2.452967e-06 0.000000e+00 0.000000e+00 3.520555e+02 9.297576e-05 
17 1.379940e+05 3.644340e-02 5.376946e+05 1.420019e-01 1.573831e+05 4.156392e-02 2.414896e+05 6.377595e-02 1.174864e+05 3.102746e-02 2.052069e+01 5.419391e-06 1.488992e+01 3.932338e-06 0.000000e+00 0.000000e+00 5.465177e+02 1.443321e-04 
18 1.422936e+05 3.757888e-02 5.525212e+05 1.459176e-01 8.103123e+02 2.139986e-04 2.490138e+05 6.576305e-02 1.521947e+05 4.019372e-02 4.435873e+01 1.171488e-05 1.724821e-01 4.555149e-08 0.000000e+00 0.000000e+00 1.528538e+03 4.036777e-04 
19 6.381815e+04 1.685399e-02 1.311363e+05 3.463231e-02 2.458362e+02 6.492387e-05 1.116818e+05 2.949448e-02 1.524940e+05 4.027276e-02 8.921555e+00 2.356129e-06 0.000000e+00 0.000000e+00 8.591798e+00 2.269042e-06 1.528538e+03 4.036777e-04 
20 7.665408e+04 2.024389e-02 1.410900e+05 3.726104e-02 3.460515e+02 9.139013e-05 1.341446e+05 3.542680e-02 1.525432e+05 4.028575e-02 2.171646e+01 5.735188e-06 0.000000e+00 0.000000e+00 9.038376e+01 2.386981e-05 1.528538e+03 4.036777e-04 
21 1.742793e+05 4.602612e-02 6.024611e+05 1.591064e-01 3.918447e+04 1.034838e-02 3.049887e+05 8.054570e-02 1.559738e+05 4.119175e-02 1.223138e+02 3.230234e-05 5.077466e+00 1.340928e-06 0.000000e+00 0.000000e+00 1.337434e+03 3.532084e-04 
22 7.206173e+04 1.903107e-02 1.411000e+05 3.726367e-02 3.230826e+05 8.532419e-02 1.261080e+05 3.330438e-02 4.623130e+05 1.220941e-01 1.420932e+01 3.752597e-06 1.556445e+02 4.110477e-05 3.228673e+01 8.526732e-06 5.804961e+02 1.533056e-04 
23 6.460735e+05 1.706242e-01 1.120632e+06 2.959521e-01 1.172308e+06 3.095995e-01 1.130629e+06 2.985923e-01 1.141354e+06 3.014248e-01 8.687370e+03 2.294282e-03 3.910629e+03 1.032774e-03 7.180671e+03 1.896372e-03 3.751627e+03 9.907823e-04 
24 4.819866e+05 1.272898e-01 8.161512e+05 2.155407e-01 7.979341e+05 2.107296e-01 8.434765e+05 2.227571e-01 8.288622e+05 2.188976e-01 4.360385e+03 1.151552e-03 2.621806e+03 6.924032e-04 3.706821e+03 9.789493e-04 2.689288e+03 7.102248e-04 
25 1.559554e+05 4.118688e-02 4.330211e+05 1.143583e-01 8.974615e+04 2.370142e-02 2.729219e+05 7.207704e-02 2.120031e+05 5.598875e-02 1.725874e+02 4.557931e-05 1.888359e+01 4.987044e-06 0.000000e+00 0.000000e+00 1.049219e+03 2.770923e-04 
26 1.823452e+05 4.815627e-02 5.514241e+05 1.456278e-01 4.945317e+04 1.306029e-02 3.191040e+05 8.427347e-02 1.593091e+05 4.207257e-02 2.288001e+02 6.042473e-05 6.785052e+00 1.791892e-06 0.000000e+00 0.000000e+00 1.188082e+03 3.137653e-04 
27 1.457856e+05 3.850109e-02 6.064414e+05 1.601575e-01 1.629537e+04 4.303510e-03 2.551247e+05 6.737691e-02 1.457205e+05 3.848391e-02 7.715782e+01 2.037692e-05 2.287646e+00 6.041537e-07 0.000000e+00 0.000000e+00 1.468708e+03 3.878769e-04 
28 6.093967e+04 1.609380e-02 1.394570e+05 3.682977e-02 6.820181e+03 1.801169e-03 1.066444e+05 2.816416e-02 1.496327e+05 3.951709e-02 1.478557e+01 3.904780e-06 4.979146e-01 1.314963e-07 1.437689e+00 3.796850e-07 1.468479e+03 3.878166e-04 
29 6.268336e+04 1.655430e-02 1.423158e+05 3.758476e-02 6.936758e+04 1.831956e-02 1.096959e+05 2.897003e-02 2.009782e+05 5.307714e-02 1.714258e+01 4.527253e-06 5.221924e+00 1.379079e-06 1.959090e+00 5.173839e-07 1.171532e+03 3.093946e-04 
30 1.757108e+05 4.640418e-02 5.346766e+05 1.412049e-01 1.711177e+05 4.519117e-02 3.074940e+05 8.120732e-02 1.640738e+05 4.333091e-02 5.569306e+00 1.470820e-06 2.262258e+01 5.974489e-06 0.000000e+00 0.000000e+00 2.534510e+02 6.693490e-05 
31 3.954512e+05 1.044363e-01 7.075493e+05 1.868595e-01 9.354177e+05 2.470382e-01 6.920395e+05 1.827635e-01 9.668589e+05 2.553416e-01 0.000000e+00 0.000000e+00 3.109235e+03 8.211304e-04 0.000000e+00 0.000000e+00 3.148093e+03 8.313925e-04 
