# Channel Old_Q Old_C 1WfSliding_Q 1WfSliding_C 1WfSlidingCMN_Q 1WfSlidingCMN_C 1WfFixed_Q 1WfFixed_C 1WfFixedCMN_Q 1WfFixedCMN_C CumSliding_Q CumSliding_C CumSlidingCMN_Q CumSlidingCMN_C CumFixed_Q CumFixed_C CumFixedCMN_Q CumFixedCMN_C 
10 1.654616e+05 2.131223e-02 6.551889e+05 8.439137e-02 8.277911e+04 1.066233e-02 2.895579e+05 3.729640e-02 1.323257e+05 1.704416e-02 4.285251e+03 5.519602e-04 5.136850e+01 6.616502e-06 0.000000e+00 0.000000e+00 5.518534e+02 7.108129e-05 
11 2.805122e+05 3.613128e-02 5.047042e+05 6.500825e-02 7.227798e+05 9.309739e-02 4.908964e+05 6.322974e-02 7.318018e+05 9.425947e-02 2.935057e+03 3.780490e-04 1.245098e+03 1.603744e-04 3.216618e+03 4.143154e-04 1.607366e+03 2.070362e-04 
12 1.651442e+06 2.127134e-01 2.700548e+06 3.478432e-01 2.751079e+06 3.543517e-01 2.890024e+06 3.722485e-01 2.765060e+06 3.561526e-01 2.652828e+04 3.416966e-03 4.864052e+03 6.265125e-04 2.831133e+04 3.646631e-03 5.322185e+03 6.855221e-04 
13 2.063755e+05 2.658212e-02 6.798127e+05 8.756303e-02 1.128333e+05 1.453345e-02 3.611570e+05 4.651870e-02 1.724358e+05 2.221054e-02 4.427569e+03 5.702914e-04 9.605610e+01 1.237247e-05 8.502233e-01 1.095127e-07 6.316417e+02 8.135839e-05 
14 2.865211e+05 3.690525e-02 7.676592e+05 9.887808e-02 2.469279e+04 3.180546e-03 5.014120e+05 6.458419e-02 2.870036e+05 3.696739e-02 5.203740e+03 6.702659e-04 6.933024e+00 8.930057e-07 9.230738e+01 1.188962e-05 2.394783e+03 3.084591e-04 
15 7.621070e+05 9.816292e-02 1.381265e+06 1.779134e-01 1.177595e+05 1.516797e-02 1.333687e+06 1.717851e-01 3.901666e+05 5.025527e-02 9.946602e+03 1.281169e-03 1.613049e+01 2.077682e-06 5.396444e+03 6.950870e-04 2.407390e+03 3.100830e-04 
16 3.167474e+05 4.079854e-02 7.867686e+05 1.013394e-01 6.305512e+04 8.121793e-03 5.543080e+05 7.139744e-02 2.061209e+05 2.654933e-02 5.711193e+00 7.356282e-07 1.013485e+01 1.305415e-06 0.000000e+00 0.000000e+00 1.331926e+03 1.715583e-04 
17 1.715026e+05 2.209033e-02 6.997779e+05 9.013465e-02 2.079907e+05 2.679016e-02 3.001295e+05 3.865808e-02 1.542900e+05 1.987327e-02 2.757046e+02 3.551203e-05 3.692313e+01 4.755871e-06 0.000000e+00 0.000000e+00 3.142612e+02 4.047830e-05 
18 4.440309e+06 5.719324e-01 7.809614e+06 1.005915e+00 6.942087e+06 8.941730e-01 7.770541e+06 1.000882e+00 7.016377e+06 9.037420e-01 7.715048e+04 9.937340e-03 1.251104e+04 1.611480e-03 7.632330e+04 9.830796e-03 1.305671e+04 1.681765e-03 
19 5.178110e+04 6.669646e-03 1.625616e+05 2.093869e-02 3.398484e+05 4.377405e-02 9.061693e+04 1.167188e-02 5.882823e+05 7.577349e-02 5.058890e+02 6.516086e-05 4.021554e+02 5.179949e-05 9.353934e+00 1.204830e-06 1.320280e+03 1.700582e-04 
20 5.584748e+04 7.193415e-03 1.543092e+05 1.987574e-02 3.549113e+05 4.571423e-02 9.773309e+04 1.258848e-02 6.155681e+05 7.928803e-02 6.215606e+02 8.005989e-05 3.657778e+02 4.711388e-05 2.605815e+01 3.356411e-06 1.358435e+03 1.749728e-04 
21 3.330232e+05 4.289493e-02 7.141189e+05 9.198183e-02 5.784662e+05 7.450913e-02 5.827905e+05 7.506613e-02 6.410833e+05 8.257451e-02 1.286706e+03 1.657338e-04 1.543353e+03 1.987910e-04 1.191101e+03 1.534193e-04 1.940526e+03 2.499488e-04 
22 4.857063e+04 6.256122e-03 1.500651e+05 1.932909e-02 3.467314e+05 4.466061e-02 8.499859e+04 1.094821e-02 5.874821e+05 7.567043e-02 5.733215e+02 7.384647e-05 1.388961e+03 1.789046e-04 2.089719e+00 2.691656e-07 4.596858e+03 5.920967e-04 
23 1.407140e+05 1.812461e-02 7.077414e+05 9.116038e-02 1.260804e+04 1.623975e-03 2.462494e+05 3.171807e-02 1.371320e+05 1.766324e-02 1.699129e+03 2.188558e-04 2.550134e+00 3.284691e-07 0.000000e+00 0.000000e+00 1.324529e+03 1.706055e-04 
24 1.306300e+05 1.682575e-02 6.152524e+05 7.924736e-02 8.816526e+03 1.135610e-03 2.286026e+05 2.944507e-02 1.337109e+05 1.722259e-02 1.514052e+03 1.950169e-04 2.150294e+00 2.769678e-07 0.000000e+00 0.000000e+00 1.324798e+03 1.706402e-04 
25 8.824646e+04 1.136655e-02 4.393573e+05 5.659126e-02 7.740863e+03 9.970591e-04 1.544313e+05 1.989147e-02 1.509047e+05 1.943723e-02 1.220008e+03 1.571426e-04 2.213433e+00 2.851004e-07 0.000000e+00 0.000000e+00 1.470913e+03 1.894604e-04 
26 1.276650e+05 1.644385e-02 5.876276e+05 7.568916e-02 0.000000e+00 0.000000e+00 2.234138e+05 2.877674e-02 1.563848e+05 2.014308e-02 1.221060e+03 1.572782e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.777276e+03 2.289214e-04 
27 1.469125e+05 1.892301e-02 6.719756e+05 8.655358e-02 0.000000e+00 0.000000e+00 2.570968e+05 3.311526e-02 1.563848e+05 2.014308e-02 8.697894e+02 1.120329e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.777276e+03 2.289214e-04 
28 7.200785e+04 9.274946e-03 2.489392e+05 3.206453e-02 0.000000e+00 0.000000e+00 1.260137e+05 1.623116e-02 1.563848e+05 2.014308e-02 6.379318e+02 8.216857e-05 0.000000e+00 0.000000e+00 8.629622e+00 1.111535e-06 1.777276e+03 2.289214e-04 
29 6.313620e+04 8.132236e-03 2.257822e+05 2.908180e-02 0.000000e+00 0.000000e+00 1.104884e+05 1.423141e-02 1.563848e+05 2.014308e-02 6.290744e+02 8.102770e-05 0.000000e+00 0.000000e+00 4.009907e+00 5.164946e-07 1.777276e+03 2.289214e-04 
30 2.109091e+05 2.716607e-02 6.625251e+05 8.533630e-02 2.096487e+03 2.700373e-04 3.690909e+05 4.754062e-02 1.445943e+05 1.862441e-02 4.835777e+01 6.228705e-06 9.288065e-01 1.196346e-07 0.000000e+00 0.000000e+00 1.470475e+03 1.894040e-04 
31 2.294713e+05 2.955697e-02 7.241492e+05 9.327378e-02 1.526843e+05 1.966644e-02 4.015748e+05 5.172470e-02 2.299671e+05 2.962083e-02 8.892737e+03 1.145426e-03 2.274197e+01 2.929271e-06 0.000000e+00 0.000000e+00 1.337871e+03 1.723240e-04 
