# Channel Old_Q Old_C 1WfSliding_Q 1WfSliding_C 1WfSlidingCMN_Q 1WfSlidingCMN_C 1WfFixed_Q 1WfFixed_C 1WfFixedCMN_Q 1WfFixedCMN_C CumSliding_Q CumSliding_C CumSlidingCMN_Q CumSlidingCMN_C CumFixed_Q CumFixed_C CumFixedCMN_Q CumFixedCMN_C 
10 4.995680e+05 1.407155e-01 7.460697e+05 2.101486e-01 1.787375e+05 5.034576e-02 8.742440e+05 2.462520e-01 2.666397e+05 7.510555e-02 2.800784e+03 7.889089e-04 1.574840e+02 4.435918e-05 4.267204e+03 1.201962e-03 1.148406e+03 3.234764e-04 
11 2.504317e+05 7.054016e-02 4.915687e+05 1.384622e-01 6.082840e+01 1.713380e-05 4.382554e+05 1.234453e-01 6.705479e+05 1.888761e-01 4.679218e+02 1.318015e-04 0.000000e+00 0.000000e+00 6.523759e+02 1.837575e-04 7.189734e+03 2.025163e-03 
12 4.169420e+05 1.174418e-01 6.881823e+05 1.938433e-01 0.000000e+00 0.000000e+00 7.296484e+05 2.055232e-01 6.709975e+05 1.890027e-01 1.175332e+03 3.310608e-04 0.000000e+00 0.000000e+00 1.992210e+03 5.611544e-04 7.189734e+03 2.025163e-03 
13 4.395819e+05 1.238189e-01 7.049542e+05 1.985674e-01 0.000000e+00 0.000000e+00 7.692683e+05 2.166831e-01 6.709975e+05 1.890027e-01 1.527248e+03 4.301864e-04 0.000000e+00 0.000000e+00 2.704898e+03 7.619002e-04 7.189734e+03 2.025163e-03 
14 4.693703e+05 1.322095e-01 7.375231e+05 2.077413e-01 2.494248e+04 7.025654e-03 8.213980e+05 2.313667e-01 6.103417e+05 1.719175e-01 2.078331e+03 5.854123e-04 6.425898e+00 1.810010e-06 3.697191e+03 1.041404e-03 6.203147e+03 1.747267e-03 
15 7.432395e+05 2.093514e-01 1.049879e+06 2.957238e-01 8.160600e+04 2.298631e-02 1.300669e+06 3.663650e-01 6.907117e+05 1.945557e-01 6.453316e+03 1.817733e-03 1.146838e+01 3.230348e-06 1.059262e+04 2.983670e-03 6.210315e+03 1.749286e-03 
16 1.360396e+05 3.831884e-02 4.498296e+05 1.267054e-01 1.279749e+05 3.604723e-02 2.380692e+05 6.705797e-02 1.448721e+05 4.080673e-02 2.360286e+00 6.648320e-07 1.497119e+01 4.217000e-06 0.000000e+00 0.000000e+00 3.054583e+02 8.603974e-05 
17 1.396115e+05 3.932498e-02 5.074503e+05 1.429357e-01 1.385394e+05 3.902299e-02 2.443202e+05 6.881871e-02 1.214951e+05 3.422205e-02 1.683841e+01 4.742947e-06 1.755499e+01 4.944788e-06 0.000000e+00 0.000000e+00 5.068018e+02 1.427530e-04 
18 1.444149e+05 4.067795e-02 5.221581e+05 1.470785e-01 1.648220e+03 4.642610e-04 2.527260e+05 7.118641e-02 1.555609e+05 4.381750e-02 3.745746e+01 1.055080e-05 2.783269e-01 7.839751e-08 0.000000e+00 0.000000e+00 1.595248e+03 4.493404e-04 
19 6.371772e+04 1.794764e-02 1.292360e+05 3.640246e-02 1.797375e+02 5.062743e-05 1.115060e+05 3.140837e-02 1.556971e+05 4.385586e-02 9.694706e+00 2.730749e-06 1.792364e-01 5.048629e-08 1.238557e+01 3.488695e-06 1.595326e+03 4.493623e-04 
20 7.666045e+04 2.159328e-02 1.395718e+05 3.931380e-02 3.857426e+02 1.086538e-04 1.341558e+05 3.778823e-02 1.558156e+05 4.388924e-02 3.177057e+01 8.948952e-06 1.525062e-01 4.295707e-08 1.099693e+02 3.097553e-05 1.595320e+03 4.493606e-04 
21 1.762125e+05 4.963452e-02 5.713247e+05 1.609275e-01 4.490413e+04 1.264834e-02 3.083718e+05 8.686041e-02 1.606454e+05 4.524967e-02 1.267839e+02 3.571177e-05 6.279020e+00 1.768638e-06 0.000000e+00 0.000000e+00 1.285913e+03 3.622086e-04 
22 7.194577e+04 2.026527e-02 1.384843e+05 3.900745e-02 2.972591e+05 8.373025e-02 1.259051e+05 3.546423e-02 4.403933e+05 1.240475e-01 1.685519e+01 4.747673e-06 1.093692e+02 3.080650e-05 4.138516e+01 1.165713e-05 4.749069e+02 1.337691e-04 
23 5.641271e+05 1.589001e-01 9.700821e+05 2.732472e-01 9.562123e+05 2.693404e-01 9.872224e+05 2.780752e-01 9.400995e+05 2.648018e-01 6.849372e+03 1.929292e-03 2.136225e+03 6.017197e-04 5.276734e+03 1.486320e-03 2.145303e+03 6.042768e-04 
24 4.276725e+05 1.204643e-01 7.276478e+05 2.049597e-01 6.454117e+05 1.817959e-01 7.484268e+05 2.108126e-01 6.902165e+05 1.944162e-01 3.028236e+03 8.529762e-04 1.421018e+03 4.002642e-04 2.362498e+03 6.654548e-04 1.583002e+03 4.458908e-04 
25 1.562656e+05 4.401599e-02 4.113900e+05 1.158780e-01 8.994116e+04 2.533411e-02 2.734647e+05 7.702798e-02 2.130473e+05 6.000995e-02 1.219759e+02 3.435748e-05 1.194603e+01 3.364890e-06 0.000000e+00 0.000000e+00 1.203420e+03 3.389726e-04 
26 1.829691e+05 5.153769e-02 5.248296e+05 1.478310e-01 6.243508e+04 1.758636e-02 3.201959e+05 9.019095e-02 1.618768e+05 4.559654e-02 1.717433e+02 4.837567e-05 4.867794e+00 1.371132e-06 0.000000e+00 0.000000e+00 1.307009e+03 3.681507e-04 
27 1.485598e+05 4.184547e-02 5.800123e+05 1.633745e-01 2.374588e+04 6.688605e-03 2.599796e+05 7.322957e-02 1.464223e+05 4.124338e-02 1.053292e+02 2.966853e-05 1.464062e+00 4.123885e-07 0.000000e+00 0.000000e+00 1.448631e+03 4.080420e-04 
28 6.004371e+04 1.691277e-02 1.352544e+05 3.809770e-02 1.119407e+04 3.153081e-03 1.050765e+05 2.959734e-02 1.524240e+05 4.293392e-02 1.218195e+01 3.431341e-06 4.690068e-01 1.321072e-07 1.740344e+00 4.902101e-07 1.448862e+03 4.081070e-04 
29 6.199815e+04 1.746328e-02 1.382998e+05 3.895549e-02 8.933707e+04 2.516396e-02 1.084968e+05 3.056074e-02 2.164403e+05 6.096567e-02 1.397615e+01 3.936722e-06 7.130259e+00 2.008411e-06 3.125616e+00 8.804056e-07 1.290168e+03 3.634071e-04 
30 1.691927e+05 4.765724e-02 5.100005e+05 1.436540e-01 1.507183e+05 4.245346e-02 2.960873e+05 8.340017e-02 1.518166e+05 4.276283e-02 1.332797e+01 3.754147e-06 1.898752e+01 5.348295e-06 0.000000e+00 0.000000e+00 4.199972e+02 1.183024e-04 
31 3.271672e+05 9.215459e-02 5.884583e+05 1.657536e-01 7.719796e+05 2.174468e-01 5.725426e+05 1.612705e-01 8.082278e+05 2.276570e-01 0.000000e+00 0.000000e+00 1.741826e+03 4.906276e-04 0.000000e+00 0.000000e+00 1.882122e+03 5.301455e-04 
