 0 12 17 30 270.29
 0 13 18 11 313.962
 0 14 18 23 276.319
 0 15 19 3 270.842
 0 16 19 15 252.032
 1 9 16 21 231.064
 1 10 17 3 274.349
 1 11 17 17 225.376
 1 12 17 31 243.063
 1 13 18 12 268.134
 1 14 18 24 255.183
 1 15 19 4 288.917
 1 16 19 16 273.988
 1 17 19 27 243.718
 1 18 20 10 222.532
 1 19 20 23 328.598
 2 7 15 28 237.709
 2 8 16 8 236.582
 2 9 16 22 298.117
 2 10 17 4 215.551
 2 11 17 18 246.495
 2 12 18 1 251.248
 2 13 18 13 261.404
 2 14 18 25 203.616
 2 15 19 5 227.473
 2 16 19 17 226.79
 2 17 19 28 337.835
 2 18 20 11 219.677
 2 19 20 24 187.107
 2 20 21 6 253.733
 2 21 21 18 310.892
 3 5 15 5 244.429
 3 6 15 16 270.064
 3 7 15 29 280.808
 3 8 16 9 221.556
 3 9 16 23 255.214
 3 10 17 5 256.547
 3 11 17 19 223.808
 3 12 18 2 255.454
 3 13 18 14 234.719
 3 14 18 26 197.942
 3 15 19 6 349.174
 3 16 19 18 245.537
 3 17 19 29 257.033
 3 18 20 12 265.033
 3 19 20 25 250.491
 3 20 21 7 301.46
 3 21 21 19 290.378
 3 22 22 0 274.667
 3 23 22 11 269.376
 4 4 14 25 275.035
 4 5 15 6 289.998
 4 6 15 17 232.305
 4 7 15 30 228.737
 4 8 16 10 193.33
 4 9 16 24 232.805
 4 10 17 6 262.169
 4 11 17 20 246.796
 4 12 18 3 239.408
 4 13 18 15 237.357
 4 14 18 27 255.881
 4 15 19 7 266.895
 4 16 19 19 263.029
 4 17 19 30 271.044
 4 18 20 13 253.255
 4 19 20 26 263.231
 4 20 21 8 301.587
 4 21 21 20 338.053
 4 22 22 1 250.042
 4 23 22 12 288.112
 4 24 22 23 198.462
 5 3 14 16 255.336
 5 4 14 26 262.639
 5 5 15 7 -15
 5 6 15 18 253.983
 5 7 15 31 288.822
 5 8 16 11 227.303
 5 9 16 25 327.182
 5 10 17 7 297.24
 5 11 17 21 235.34
 5 12 18 4 212.49
 5 13 18 16 276.386
 5 14 18 28 263.318
 5 15 19 8 207.656
 5 16 19 20 282.811
 5 17 19 31 281.961
 5 18 20 14 233.259
 5 19 20 27 227.391
 5 20 21 9 241.876
 5 21 21 21 301.89
 5 22 22 2 323.63
 5 23 22 13 325.905
 5 24 22 24 343.779
 5 25 23 1 321.329
 6 3 14 17 277.816
 6 4 14 27 276.567
 6 5 15 8 248.375
 6 6 15 19 200.755
 6 7 16 0 248.315
 6 8 16 12 222.231
 6 9 16 26 200.834
 6 10 17 8 271.336
 6 11 17 22 218.888
 6 12 18 5 256.207
 6 13 18 17 294.922
 6 14 18 29 194.344
 6 15 19 9 219.869
 6 16 19 21 274.374
 6 17 20 1 231.028
 6 18 20 15 232.48
 6 19 20 28 311.978
 6 20 21 10 255.681
 6 21 21 22 257.476
 6 22 22 3 272.997
 6 23 22 14 238.123
 6 24 22 25 282.905
 6 25 23 2 240.347
 7 2 14 8 277.512
 7 3 14 18 303.132
 7 4 14 28 275.489
 7 5 15 9 213.53
 7 6 15 20 222.051
 7 7 16 1 240.183
 7 8 16 13 232.886
 7 9 16 27 213.261
 7 10 17 9 307.883
 7 11 17 23 294.87
 7 12 18 6 255.85
 7 13 18 18 313.954
 7 14 18 30 301.443
 7 15 19 10 206.814
 7 16 19 22 226.435
 7 17 20 2 306.528
 7 18 20 16 223.341
 7 19 20 29 269.74
 7 20 21 11 302.182
 7 21 21 23 277.268
 7 22 22 4 260.919
 7 23 22 15 238.047
 7 24 22 26 255.102
 7 25 23 3 312.565
 7 26 23 11 240.156
 8 2 14 9 195.881
 8 3 14 19 285.993
 8 4 14 29 261.741
 8 5 15 10 229.358
 8 6 15 21 228.603
 8 7 16 2 220.293
 8 8 16 14 259.508
 8 9 16 28 228.041
 8 10 17 10 271.144
 8 11 17 24 232.552
 8 12 18 7 250.833
 8 13 18 19 277.119
 8 14 18 31 265.571
 8 15 19 11 190.137
 8 16 19 23 198.475
 8 17 20 3 283.697
 8 18 20 17 249.248
 8 19 20 30 263.832
 8 20 21 12 223.576
 8 21 21 24 312.054
 8 22 22 5 221.35
 8 23 22 16 261.626
 8 24 22 27 283.189
 8 25 23 4 290.235
 8 26 23 12 293.701
 9 1 14 3 286.59
 9 2 14 10 246.949
