2103059		0	14  	18     	23   
2103070		1	14  	18     	24   
2103004		2	14  	18     	25   
2105039		3	14  	18     	26   
2105061		4	14  	18     	27   
2105008		5	14  	18     	28   
2103019		6	14  	18     	29   
2105196		7	14  	18     	30   
2105014		8	14  	18     	31   
2105199		9	14  	19     	00   
2105067		10	14  	19     	01   
2103197		11	14  	19     	02   
2103092		0	15  	19     	03   
2105198		1	15  	19     	04   
2105052		2	15  	19     	05   
2103150		3	15  	19     	06   
2103135		4	15  	19     	07   
2103087		5	15  	19     	08   
2103123		6	15  	19     	09   
2103056		7	15  	19     	10   
2103050		8	15  	19     	11   
2103058		9	15  	19     	12   
2105154		10	15  	19     	13   
2104154		11	15  	19     	14   
2105056		0	16  	19     	15   
2105224		1	16  	19     	16   
2103163		2	16  	19     	17   
2104050		3	16  	19     	18   
2103102		4	16  	19     	19   
2103119		5	16  	19     	20   
2103039		6	16  	19     	21   
2103121		7	16  	19     	22   
2103013		8	16  	19     	23   
2103131		9	16  	19     	24   
2103141		10	16  	19     	25   
2103195		11	16  	19     	26   
2105227		1	17  	19     	27   
2105216		2	17  	19     	28   
2104164		3	17  	19     	29   
2104006		4	17  	19     	30   
2105208		5	17  	19     	31   
2104145		6	17  	20     	01   
2104162		7	17  	20     	02   
2103128		8	17  	20     	03   
2104193		9	17  	20     	04   
2103134		10	17  	20     	05   
2104173		11	17  	20     	06   
2105205		12	17  	20     	07   
2104059		13	17  	20     	08   
2105204		14	17  	20     	09   
2103093		1	18  	20     	10   
2105117		2	18  	20     	11   
2103180		3	18  	20     	12   
2104179		4	18  	20     	13   
2103076		5	18  	20     	14   
2103125		6	18  	20     	15   
2103060		7	18  	20     	16   
2103061		8	18  	20     	17   
2104136		9	18  	20     	18   
2105137		10	18  	20     	19   
2104123		11	18  	20     	20   
2105156		12	18  	20     	21   
2105136		13	18  	20     	22   
2105249		1	19  	20     	23   
2105016		2	19  	20     	24   
2103034		3	19  	20     	25   
2105168		4	19  	20     	26   
2104192		5	19  	20     	27   
2104083		6	19  	20     	28   
2104005		7	19  	20     	29   
2104041		8	19  	20     	30   
2104053		9	19  	20     	31   
2104184		10	19  	21     	01   
2103057		11	19  	21     	02   
2104137		12	19  	21     	03   
2103130		13	19  	21     	04   
2104140		14	19  	21     	05   
2105234		2	20  	21     	06   
2105055		3	20  	21     	07   
2103148		4	20  	21     	08   
2104160		5	20  	21     	09   
2105051		6	20  	21     	10   
2104118		7	20  	21     	11   
2103043		8	20  	21     	12   
2105102		9	20  	21     	13   
2104080		10	20  	21     	14   
2104052		11	20  	21     	15   
2104185		12	20  	21     	16   
2103103		13	20  	21     	17   
2104082		2	21  	21     	18   
2104120		3	21  	21     	19   
2105202		4	21  	21     	20   
2103085		5	21  	21     	21   
2103094		6	21  	21     	22   
2105114		7	21  	21     	23   
2104016		8	21  	21     	24   
2104066		9	21  	21     	25   
2104139		10	21  	21     	26   
2104046		11	21  	21     	27   
2104143		12	21  	21     	28   
2105219		13	21  	21     	29   
2104076		14	21  	21     	30   
2104170		3	22  	22     	00   
2103144		4	22  	22     	01   
2105210		5	22  	22     	02   
2104127		6	22  	22     	03   
2104037		7	22  	22     	04   
2103079		8	22  	22     	05   
2103054		10	22  	22     	06   
2103010		9	22  	22     	07   
2104142		11	22  	22     	08   
2103028		12	22  	22     	09   
2104144		13	22  	22     	10   
2104183		3	23  	22     	11   
2104130		4	23  	22     	12   
2105090		5	23  	22     	13   
2104178		6	23  	22     	14   
2103036		7	23  	22     	15   
2105110		8	23  	22     	16   
2103071		9	23  	22     	17   
2105134		10	23  	22     	18   
2104189		11	23  	22     	19   
2104065		12	23  	22     	20   
2104135		13	23  	22     	21   
2104172		14	23  	22     	22   
2103126		4	24  	22     	23   
2103177		5	24  	22     	24   
2105144		6	24  	22     	25   
2105221		7	24  	22     	26   
2103046		8	24  	22     	27   
2103049		9	24  	22     	28   
2103040		10	24  	22     	29   
2105135		11	24  	22     	30   
2103024		12	24  	22     	31   
2104138		13	24  	23     	00   
92143		5	25  	23     	01   
2104167		6	25  	23     	02   
92067		7	25  	23     	03   
90899		8	25  	23     	04   
92123		9	25  	23     	05   
91865		10	25  	23     	06   
92148		11	25  	23     	07   
91894		12	25  	23     	08   
2103082		13	25  	23     	09   
92136		14	25  	23     	10   
2104132		7	26  	23     	11   
91847		8	26  	23     	12   
2103200		9	26  	23     	13   
2103015		10	26  	23     	14   
2104028		11	26  	23     	15   
2103129		12	26  	23     	16   
2103078		13	26  	23     	17   
2105063		9	27  	23     	18   
2105176		10	27  	23     	19   
2104200		11	27  	23     	20   
90657		12	27  	23     	21   
2103003		13	27  	23     	22   
2103035		14	27  	23     	23   
2105240		12	28  	23     	24   
2105002		13	28  	23     	25   
2103065		15	0   	0      	00   
2104012		16	0   	0      	01   
2104061		14	1   	0      	02   
2103154		15	1   	0      	03   
2103198		16	1   	0      	04   
2104075		17	1   	0      	05   
2103145		18	1   	0      	06   
2103095		19	1   	0      	07   
2104107		15	2   	0      	08   
2103182		16	2   	0      	09   
2104091		17	2   	0      	10   
2104088		18	2   	0      	11   
2104099		19	2   	0      	12   
2104090		20	2   	0      	13   
2104086		21	2   	0      	14   
2104018		14	3   	0      	15   
2103120		15	3   	0      	16   
2103098		16	3   	0      	17   
2104079		17	3   	0      	18   
2104002		18	3   	0      	19   
2103165		19	3   	0      	20   
2104015		20	3   	0      	21   
2103187		21	3   	0      	22   
2104043		22	3   	0      	23   
2103106		23	3   	0      	24   
2103166		15	4   	0      	25   
2103096		16	4   	0      	26   
2103097		17	4   	0      	27   
2104022		18	4   	0      	28   
2103112		19	4   	0      	29   
2103173		20	4   	0      	30   
2103006		21	4   	1      	00   
2104001		22	4   	1      	01   
2103164		23	4   	1      	02   
2103192		24	4   	1      	03   
2103008		14	5   	1      	04   
2103025		15	5   	1      	05   
2103170		16	5   	1      	06   
2103020		17	5   	1      	07   
2103157		18	5   	1      	08   
2103026		19	5   	1      	09   
2103066		20	5   	1      	10   
2105044		21	5   	1      	11   
2103151		22	5   	1      	12   
2104045		23	5   	1      	13   
2103169		24	5   	1      	14   
2103158		25	5   	1      	15   
2103048		15	6   	1      	16   
2103088		16	6   	1      	17   
2103044		17	6   	1      	18   
2105153		18	6   	1      	19   
2104094		19	6   	1      	20   
2105229		20	6   	1      	21   
2103063		21	6   	1      	22   
2105126		22	6   	1      	23   
2103142		23	6   	1      	24   
2105141		24	6   	1      	25   
2105243		25	6   	1      	26   
2103185		14	7   	1      	27   
2104004		15	7   	1      	28   
2103181		16	7   	1      	29   
2103193		17	7   	1      	30   
2103188		18	7   	1      	31   
2105129		19	7   	2      	00   
2104108		20	7   	2      	01   
2103022		21	7   	2      	02   
2105247		22	7   	2      	03   
2104019		23	7   	2      	04   
2104038		24	7   	2      	05   
2105150		25	7   	2      	06   
2105211		26	7   	2      	07   
2105113		15	8   	2      	08   
2103037		16	8   	2      	09   
2104056		17	8   	2      	10   
2105161		18	8   	2      	11   
2105241		19	8   	2      	12   
2105250		20	8   	2      	13   
2103167		21	8   	2      	14   
2105124		22	8   	2      	15   
2105223		23	8   	2      	16   
2105231		24	8   	2      	17   
2104057		25	8   	2      	18   
2103107		26	8   	2      	19   
2105105		14	9   	2      	20   
2105230		15	9   	2      	21   
2105171		16	9   	2      	22   
2105157		17	9   	2      	23   
2105170		18	9   	2      	24   
2105175		19	9   	2      	25   
2105163		20	9   	2      	26   
2105165		21	9   	2      	27   
2104009		22	9   	2      	28   
2105108		23	9   	2      	29   
2105159		24	9   	2      	30   
2103184		25	9   	2      	31   
2105123		26	9   	3      	01   
2105179		27	9   	3      	02   
2105089		15	10  	3      	03   
2105093		16	10  	3      	04   
2104106		17	10  	3      	05   
2104032		18	10  	3      	06   
2105101		19	10  	3      	07   
2105079		20	10  	3      	08   
2105080		21	10  	3      	09   
2105074		22	10  	3      	10   
2105095		23	10  	3      	11   
2104110		24	10  	3      	12   
2105075		25	10  	3      	13   
2104111		26	10  	3      	14   
2104034		27	10  	3      	15   
2104180		14	11  	3      	16   
2104069		15	11  	3      	17   
2105092		16	11  	3      	18   
2104105		17	11  	3      	19   
2105100		18	11  	3      	20   
2105112		19	11  	3      	21   
2105088		20	11  	3      	22   
2105041		21	11  	3      	23   
2105174		22	11  	3      	24   
2105139		23	11  	3      	25   
2105026		24	11  	3      	26   
2104011		25	11  	3      	27   
2105098		26	11  	3      	28   
2105035		27	11  	3      	29   
2105068		17	12  	3      	30   
2105040		18	12  	3      	31   
2105064		19	12  	4      	01   
2105006		20	12  	4      	02   
2105023		21	12  	4      	03   
2105031		22	12  	4      	04   
2105050		23	12  	4      	05   
2105048		24	12  	4      	06   
2105053		25	12  	4      	07   
2105025		26	12  	4      	08   
2105021		27	12  	4      	09   
2105037		28	12  	4      	10   	
2105009		17	13  	4      	11   
2103077		18	13  	4      	12   
2105085		19	13  	4      	13   
2105200		20	13  	4      	14   
2103160		21	13  	4      	15   
2103149		22	13  	4      	16   
2105012		23	13  	4      	17   
2105024		24	13  	4      	18   
2105185		25	13  	4      	19   
2103140		26	13  	4      	20   
2105188		27	13  	4      	21   
2105005		28	13  	4      	22   
2103047		17	14  	4      	23   
2105010		18	14  	4      	24   
2105054		19	14  	4      	25   
2105057		20	14  	4      	26   
2105195		21	14  	4      	27   
2103027		22	14  	4      	28   
2105058		23	14  	4      	29   
2105187		24	14  	4      	30   
2105022		25	14  	4      	31   
2103017		26	14  	5      	00   
2105046		27	14  	5      	01   
2105060		28	14  	5      	02   
2103090		17	15  	5      	03   
2103031		18	15  	5      	04   
2104165		19	15  	5      	05   
2104182		20	15  	5      	06   
2104161		21	15  	5      	07   
2103143		22	15  	5      	08   
2105029		23	15  	5      	09   
2105189		24	15  	5      	10   
2103068		25	15  	5      	11   
2103109		26	15  	5      	12   
2104155		27	15  	5      	13   
2104159		28	15  	5      	14   
2104177		17	16  	5      	15   
2105242		18	16  	5      	16   
2103073		19	16  	5      	17   
2103117		20	16  	5      	18   
2103053		21	16  	5      	19   
2103127		22	16  	5      	20   
2103153		23	16  	5      	21   
2103155		24	16  	5      	22   
2104196		25	16  	5      	23   
2105226		26	16  	5      	24   
2105131		27	16  	5      	25   
2103122		28	16  	5      	26   
2104152		15	17  	5      	27   
2105244		16	17  	5      	28   
2104190		17	17  	5      	29   
2104153		18	17  	5      	30   
2105237		19	17  	5      	31   
2105217		20	17  	6      	01   
2104010		21	17  	6      	02   
2104191		22	17  	6      	03   
2104194		23	17  	6      	04   
2104121		24	17  	6      	05   
2105207		25	17  	6      	06   
2105248		26	17  	6      	07   
2104195		27	17  	6      	08   
2105030		14	18  	6      	09   
2103080		15	18  	6      	10   
2105116		16	18  	6      	11   
2104181		17	18  	6      	12   
2105130		18	18  	6      	13   
2104158		19	18  	6      	14   
2105148		20	18  	6      	15   
2104134		21	18  	6      	16   
2103115		22	18  	6      	17   
2104186		23	18  	6      	18   
2105145		24	18  	6      	19   
2103091		25	18  	6      	20   
2103064		26	18  	6      	21   
2103032		27	18  	6      	22   
2104040		15	19  	6      	23   
2104097		16	19  	6      	24   
2104116		17	19  	6      	25   
2104067		18	19  	6      	26   
2105238		19	19  	6      	27   
2104163		20	19  	6      	28   
2104098		21	19  	6      	29   
2105119		22	19  	6      	30   
2105018		23	19  	6      	31   
2104169		24	19  	7      	01   
2104171		25	19  	7      	02   
2105225		26	19  	7      	03   
2104166		27	19  	7      	04   
2103111		14	20  	7      	05   
2105235		15	20  	7      	06   
2105109		16	20  	7      	07   
2105177		17	20  	7      	08   
2105103		18	20  	7      	09   
2103086		19	20  	7      	10   
2103021		20	20  	7      	11   
2103178		21	20  	7      	12   
2103083		22	20  	7      	13   
2103052		23	20  	7      	14   
2103041		24	20  	7      	17   
2104148		25	20  	7      	16   
2103033		26	20  	7      	15   
2104147		15	21  	7      	18   
2104071		16	21  	7      	19   
2104119		17	21  	7      	20   
2104146		18	21  	7      	21   
2103016		19	21  	7      	22   
2105115		20	21  	7      	23   
2103030		21	21  	7      	24   
2104008		22	21  	7      	25   
2105236		23	21  	7      	26   
2104149		24	21  	7      	27   
2103014		25	21  	7      	28   
2105246		26	21  	7      	29   
2104058		14	22  	7      	30   
2104129		15	22  	8      	00   
2104124		16	22  	8      	01   
2104126		17	22  	8      	02   
2105213		18	22  	8      	03   
2104125		19	22  	8      	04   
2104122		20	22  	8      	05   
2105107		21	22  	8      	06   
2105220		22	22  	8      	07   
2103069		23	22  	8      	08   
2105212		24	22  	8      	09   
2103168		25	22  	8      	10   
2105245		15	23  	8      	11   
2105094		16	23  	8      	12   
2104199		17	23  	8      	13   
2105127		18	23  	8      	14   
2104084		19	23  	8      	15   
2103045		20	23  	8      	16   
2104175		21	23  	8      	17   
2104198		22	23  	8      	18   
2104174		23	23  	8      	19   
2104115		24	23  	8      	20   
2105084		25	23  	8      	21   
2104133		14	24  	8      	22   
2104141		15	24  	8      	23   
2104128		16	24  	8      	24   
2104063		17	24  	8      	25   
2103038		18	24  	8      	26   
2104176		19	24  	8      	27   
2103075		20	24  	8      	28   
2105183		21	24  	8      	29   
2105142		22	24  	8      	30   
2104117		23	24  	8      	31   
2104036		24	24  	9      	00   
91835		15	25  	9      	01   
91834		16	25  	9      	02   
90297		17	25  	9      	03   
2104114		18	25  	9      	04   
90339		19	25  	9      	05   
92000		20	25  	9      	06   
2105038		21	25  	9      	07   
91846		22	25  	9      	08   
2104026		23	25  	9      	09   
2103018		14	26  	9      	10   
2103089		15	26  	9      	11   
2105218		16	26  	9      	12   
92133		17	26  	9      	13   
91077		18	26  	9      	14   
2105214		19	26  	9      	15   
90814		20	26  	9      	16   
2105203		21	26  	9      	17   
2103171		15	27  	9      	18   
2104131		16	27  	9      	19   
2104150		17	27  	9      	20   
2104062		18	27  	9      	21   
2103084		19	27  	9      	22   
2105003		14	28  	9      	23   
2103132		15	28  	9      	24   
2105191		16	28  	9      	25   
