# TMM strip-by-strip overall calibration constants
# correction factor definition: q_cal = q_raw * correction
# correction = q_ref / q_i
# RunID view strip correction err_correction
677 X 290 1.03454 0.00054373
677 X 291 0.848427 0.00186968
677 X 292 1.15242 0.000676541
677 X 293 0.909481 0.000426359
677 X 294 0.903243 0.000401054
677 X 295 0.837168 0.000375793
677 X 296 0.916168 0.000413504
677 X 297 0.910183 0.00043495
677 X 298 0.852218 0.000360336
677 X 299 0.942131 0.000440947
677 X 300 0.885481 0.000413671
677 X 301 0.924681 0.000439017
677 X 302 0.951321 0.000461332
677 X 303 0.93396 0.000434491
677 X 304 1.03664 0.000534448
677 X 305 0.963465 0.000454297
677 X 306 1.11235 0.000581366
677 X 307 1.04361 0.000485014
677 X 308 1.09192 0.000583311
677 X 309 0.9728 0.000420906
677 X 310 0.946524 0.000467629
677 X 311 0.992247 0.000416138
677 X 312 0.994799 0.000419372
677 X 313 1.05544 0.000516638
677 X 314 1.03517 0.000444263
677 X 315 1.08074 0.000575547
677 X 316 1.04477 0.000471115
677 X 317 1.0568 0.000506011
677 X 318 1.00101 0.000523187
677 X 319 1.05889 0.000637612
677 X 320 0.921658 0.000702859
677 X 321 0.975046 0.000676694
677 X 322 0.805656 0.00067991
677 X 323 0.839779 0.00103487
677 X 324 0.582683 0.012133
677 X 325 0.87625 0.0030949
677 X 326 0.859301 0.00441879
677 X 327 0.863628 0.00486256
677 X 328 0.87483 0.0066124
677 X 329 0.900424 0.00164848
677 X 330 0.879937 0.00238999
677 X 331 0.922171 0.00345745
677 X 332 0.875101 0.00385103
677 X 333 1.02789 0.012703
677 X 334 1.03633 0.0113626
677 X 335 1.20404 0.00717786
677 X 336 1.13306 0.00667157
677 X 337 1.18316 0.0061106
677 X 338 1.14934 0.00593334
677 X 339 1.16989 0.00582887
677 X 340 1.15801 0.00589943
677 X 341 1.13344 0.00592898
677 X 342 1.09533 0.00535551
677 X 343 1.10654 0.00530669
677 X 344 1.05714 0.00518608
677 X 345 1 0
677 X 346 1.04549 0.00510245
677 X 347 1.04818 0.00520234
677 X 348 0.993669 0.00476068
