# TMM strip-by-strip overall calibration constants
# correction factor definition: q_cal = q_raw * correction
# correction = q_ref / q_i
# RunID view strip correction err_correction
677 Y 4 1.09105 0.00240979
677 Y 5 1.05309 0.00225968
677 Y 6 1.10625 0.00241176
677 Y 7 1.08367 0.00187077
677 Y 8 1.11438 0.0020307
677 Y 9 1.10882 0.0020168
677 Y 10 1.17347 0.00234529
677 Y 11 1.17219 0.00198593
677 Y 12 1.13642 0.00151788
677 Y 13 1.14417 0.00146132
677 Y 14 1.12894 0.0014001
677 Y 15 1.12981 0.00131076
677 Y 16 1.12798 0.00119209
677 Y 17 1.1325 0.000954689
677 Y 18 1.11386 0.000889963
677 Y 19 1.14995 0.00091765
677 Y 20 1.19836 0.000940347
677 Y 21 1.17957 0.000900614
677 Y 22 1.12378 0.000863466
677 Y 23 1.05869 0.00077439
677 Y 24 1.0833 0.000820997
677 Y 25 1.03817 0.000754166
677 Y 26 1.08656 0.000797656
677 Y 27 1.01384 0.000736874
677 Y 28 1.03949 0.000759612
677 Y 29 1.06463 0.00077865
677 Y 30 1.13448 0.000839467
677 Y 31 1.06272 0.000727772
677 Y 32 1.00833 0.000682922
677 Y 33 0.761066 0.000494625
677 Y 34 0.925249 0.000614166
677 Y 35 0.886003 0.000549922
677 Y 36 0.949811 0.000586905
677 Y 37 0.953585 0.000638738
677 Y 38 0.970386 0.000610264
677 Y 39 0.994107 0.000612134
677 Y 40 1.19158 0.000877483
677 Y 41 0.996383 0.000573472
677 Y 42 1.20433 0.00102936
677 Y 43 0.860284 0.00047708
677 Y 44 0.940327 0.000624389
677 Y 45 0.861361 0.00049202
677 Y 46 0.964841 0.00067183
677 Y 47 0.858009 0.000546757
677 Y 48 0.902525 0.000571763
677 Y 49 0.986757 0.00068516
677 Y 50 1.11689 0.00072512
677 Y 51 1.06708 0.000739696
677 Y 52 0.947195 0.00060516
677 Y 53 0.866448 0.00056524
677 Y 54 0.852464 0.000561644
677 Y 55 0.862202 0.00055082
677 Y 56 0.828942 0.000514722
677 Y 57 0.880007 0.000551663
677 Y 58 0.830094 0.000547422
677 Y 59 0.905097 0.000577628
677 Y 60 0.941226 0.000602141
677 Y 61 0.963156 0.000615364
677 Y 62 0.820794 0.000465335
677 Y 63 0.795313 0.000485247
677 Y 64 0.812268 0.000466377
677 Y 65 0.843764 0.000511161
677 Y 66 0.87702 0.000547301
677 Y 67 0.814947 0.000502673
677 Y 68 0.835137 0.000599844
677 Y 69 0.852483 0.000544674
677 Y 70 0.912647 0.000868804
677 Y 71 0.993366 0.000665115
677 Y 72 0.886436 0.000633817
677 Y 73 0.820896 0.000437101
677 Y 74 0.819681 0.000712483
677 Y 75 0.813346 0.00048564
677 Y 76 0.880322 0.000608013
677 Y 77 0.83234 0.000427531
677 Y 78 0.92497 0.000532121
677 Y 79 0.883222 0.000460188
677 Y 80 1.05591 0.000601355
677 Y 81 0.989811 0.000624567
677 Y 82 0.86739 0.000464589
677 Y 83 0.696406 0.000300649
677 Y 84 1.76386 0.00121328
677 Y 85 0.525791 0.00020806
677 Y 86 5.96613 0.0111498
677 Y 87 0.577801 0.000234563
677 Y 88 0.778624 0.000401383
677 Y 89 0.807221 0.000380374
677 Y 90 1.02946 0.000515997
677 Y 91 0.915617 0.00045075
677 Y 92 0.892942 0.000446547
677 Y 93 0.783661 0.000371411
677 Y 94 0.845236 0.00040715
677 Y 95 0.838605 0.000388954
677 Y 96 0.879968 0.00044382
677 Y 97 0.817708 0.000364887
